UEJ,NOMBRE UEJ,RUBRO,TIPO,CTA,"SUB
CTA",OBJ,ORD,"SOR
ORD",ITEM,"SUB
ITEM",FUENTE,REC,SIT,DESCRIPCION,OBLIGACION,ORDEN PAGO,PAGOS
17/01/01,MINAGRICULTURA - GESTION GENERAL,A-3-6-3-170,A,3,6,3,170,,,,Nación,11,CSF,TRANSFERENCIA A LA SOCIEDAD FIDUCIARIA DE DESARROLLO AGROPECUARIO S.A. FIDUAGRARIA - PATRIMONIO AUTONOMO DE REMANENTES - INCODER EN LIQUIDACION,"$20,000,000,000.00","$20,000,000,000.00","$20,000,000,000.00"
17/01/01,MINAGRICULTURA - GESTION GENERAL,C-1701-1100-1,C,1701,1100,1,,,,,Nación,11,CSF,SUBSIDIO PARA LA CONSTRUCCION O MEJORAMIENTO DE VIVIENDA DE INTERES SOCIAL RURAL NACIONAL,"$181,042,906,318.89","$181,042,906,318.89","$181,042,906,318.89"
17/01/01,MINAGRICULTURA - GESTION GENERAL,C-1701-1100-2,C,1701,1100,2,,,,,Nación,11,CSF,SUBSIDIO CONSTRUCCIÓN DE VIVIENDA DE INTERES SOCIAL RURAL PARA POBLACIÓN VICTIMA DE DESPLAZAMIENTO FORZADO NACIONAL,"$128,588,768,260.00","$128,588,768,260.00","$128,588,768,260.00"
17/01/01,MINAGRICULTURA - GESTION GENERAL,C-1702-1100-1,C,1702,1100,1,,,,,Nación,13,CSF,FORMULACION Y EJECUCION DE LAS ALIANZAS PRODUCTIVAS,"$31,816,833,136.00","$31,816,833,136.00","$31,816,833,136.00"
17/01/01,MINAGRICULTURA - GESTION GENERAL,C-1702-1100-3,C,1702,1100,3,,,,,Nación,10,CSF,ASISTENCIA TECNICA PARA EL DESARROLLO DEL SECTOR AGROPECUARIO Y PESQUERO. FONDO FOMENTO AGROPECUARIO,"$166,426,656.00","$166,426,656.00","$166,426,656.00"
17/01/01,MINAGRICULTURA - GESTION GENERAL,C-1702-1100-4,C,1702,1100,4,,,,,Nación,10,CSF,IMPLEMENTACIÓN GENERACIÓN DE INGRESOS Y DESARROLLO DE CAPACIDADES PRODUCTIVAS NACIONAL,"$3,339,417,368.90","$3,339,417,368.90","$3,339,417,368.90"
17/01/01,MINAGRICULTURA - GESTION GENERAL,C-1702-1100-4,C,1702,1100,4,,,,,Nación,11,CSF,IMPLEMENTACIÓN GENERACIÓN DE INGRESOS Y DESARROLLO DE CAPACIDADES PRODUCTIVAS NACIONAL,"$77,808,558,937.00","$77,808,558,937.00","$77,808,558,937.00"
17/01/01,MINAGRICULTURA - GESTION GENERAL,C-1702-1100-4,C,1702,1100,4,,,,,Nación,11,SSF,IMPLEMENTACIÓN GENERACIÓN DE INGRESOS Y DESARROLLO DE CAPACIDADES PRODUCTIVAS NACIONAL,"$12,499,215,875.25","$12,499,215,875.25","$12,499,215,875.25"
17/01/01,MINAGRICULTURA - GESTION GENERAL,C-1702-1100-4,C,1702,1100,4,,,,,Nación,13,CSF,IMPLEMENTACIÓN GENERACIÓN DE INGRESOS Y DESARROLLO DE CAPACIDADES PRODUCTIVAS NACIONAL,"$1,343,738,020.00","$1,343,738,020.00","$1,343,738,020.00"
17/01/01,MINAGRICULTURA - GESTION GENERAL,C-1702-1100-4,C,1702,1100,4,,,,,Nación,14,CSF,IMPLEMENTACIÓN GENERACIÓN DE INGRESOS Y DESARROLLO DE CAPACIDADES PRODUCTIVAS NACIONAL,"$3,968,920,055.00","$3,968,920,055.00","$3,968,920,055.00"
17/01/01,MINAGRICULTURA - GESTION GENERAL,C-1702-1100-6,C,1702,1100,6,,,,,Nación,10,CSF,IMPLEMENTACIÓN PROGRAMA PARA LA FORMACION Y DESARROLLO DEL  JOVEN RURAL NACIONAL,"$4,116,104.00","$4,116,104.00","$4,116,104.00"
17/01/01,MINAGRICULTURA - GESTION GENERAL,C-1703-1100-1,C,1703,1100,1,,,,,Nación,10,CSF,ADMINISTRACION DEL FONDO DE SOLIDARIDAD AGROPECUARIA A NIVEL NACIONAL,"$3,833,194,541.00","$3,833,194,541.00","$3,833,194,541.00"
17/01/01,MINAGRICULTURA - GESTION GENERAL,C-1703-1100-1,C,1703,1100,1,,,,,Nación,13,CSF,ADMINISTRACION DEL FONDO DE SOLIDARIDAD AGROPECUARIA A NIVEL NACIONAL,"$1,245,411,190.00","$1,245,411,190.00","$1,245,411,190.00"
17/01/01,MINAGRICULTURA - GESTION GENERAL,C-1703-1100-2,C,1703,1100,2,,,,,Nación,10,CSF,"MEJORAMIENTO DE LA SOSTENIBILIDAD DE LA PRODUCCIÓN AGROPECUARIA FRENTE A LOS FENÓMENOS CLIMÁTICOS , , NACIONAL","$236,318,216.00","$236,318,216.00","$236,318,216.00"
17/01/01,MINAGRICULTURA - GESTION GENERAL,C-1703-1100-2,C,1703,1100,2,,,,,Nación,11,CSF,"MEJORAMIENTO DE LA SOSTENIBILIDAD DE LA PRODUCCIÓN AGROPECUARIA FRENTE A LOS FENÓMENOS CLIMÁTICOS , , NACIONAL","$880,516,829.00","$880,516,829.00","$880,516,829.00"
17/01/01,MINAGRICULTURA - GESTION GENERAL,C-1703-1100-3,C,1703,1100,3,,,,,Nación,10,CSF,IMPLEMENTACIÓN PROGRAMA DE FINANCIAMIENTO Y MITIGACION DEL RIESGO DE LA PRODUCCION AGROPECUARIA NACIONAL,"$20,378,449,163.00","$20,378,449,163.00","$20,378,449,163.00"
17/01/01,MINAGRICULTURA - GESTION GENERAL,C-1703-1100-3,C,1703,1100,3,,,,,Nación,13,CSF,IMPLEMENTACIÓN PROGRAMA DE FINANCIAMIENTO Y MITIGACION DEL RIESGO DE LA PRODUCCION AGROPECUARIA NACIONAL,"$2,335,067,405.00","$2,335,067,405.00","$2,335,067,405.00"
17/01/01,MINAGRICULTURA - GESTION GENERAL,C-1703-1100-4,C,1703,1100,4,,,,,Nación,10,CSF,FORTALECIMIENTO DEL INCENTIVO A LA CAPITALIZACIÓN RURAL-ICR Y LA LÍNEA ESPECIAL DE CRÉDITO-LEC A NIVEL NACIONAL,"$58,950,979,380.00","$58,950,979,380.00","$58,950,979,380.00"
17/01/01,MINAGRICULTURA - GESTION GENERAL,C-1703-1100-4,C,1703,1100,4,,,,,Nación,11,CSF,FORTALECIMIENTO DEL INCENTIVO A LA CAPITALIZACIÓN RURAL-ICR Y LA LÍNEA ESPECIAL DE CRÉDITO-LEC A NIVEL NACIONAL,"$36,032,258,101.00","$36,032,258,101.00","$36,032,258,101.00"
17/01/01,MINAGRICULTURA - GESTION GENERAL,C-1703-1100-4,C,1703,1100,4,,,,,Nación,13,CSF,FORTALECIMIENTO DEL INCENTIVO A LA CAPITALIZACIÓN RURAL-ICR Y LA LÍNEA ESPECIAL DE CRÉDITO-LEC A NIVEL NACIONAL,"$23,201,103,705.00","$23,201,103,705.00","$23,201,103,705.00"
17/01/01,MINAGRICULTURA - GESTION GENERAL,C-1706-1100-1,C,1706,1100,1,,,,,Nación,10,CSF,APROVECHAMIENTO DE LAS OPORTUNIDADES DE LOS ACUERDOS DE LIBRE COMERCIO NACIONAL,"$90,551,129.00","$90,551,129.00","$90,551,129.00"
17/01/01,MINAGRICULTURA - GESTION GENERAL,C-1708-1100-1,C,1708,1100,1,,,,,Nación,15,CSF,IMPLEMENTACION DE ESTRATEGIAS TECNOLOGICAS DIRIGIDAS AL DESARROLLO DE LA CADENA LACTEA NACIONAL,"$10,822,740.00","$10,822,740.00","$10,822,740.00"
17/01/01,MINAGRICULTURA - GESTION GENERAL,C-1709-1100-1,C,1709,1100,1,,,,,Nación,10,CSF,IMPLANTACION Y OPERACION FONDO DE COMERCIALIZACION DE PRODUCTOS AGROPECUARIOS A NIVEL NACIONAL.,"$653,428,040.50","$653,428,040.50","$653,428,040.50"
17/01/01,MINAGRICULTURA - GESTION GENERAL,C-1709-1100-1,C,1709,1100,1,,,,,Nación,11,CSF,IMPLANTACION Y OPERACION FONDO DE COMERCIALIZACION DE PRODUCTOS AGROPECUARIOS A NIVEL NACIONAL.,"$50,106,404,836.00","$50,106,404,836.00","$50,106,404,836.00"
17/01/01,MINAGRICULTURA - GESTION GENERAL,C-1709-1100-2,C,1709,1100,2,,,,,Nación,10,CSF,APOYO A LA IMPLEMENTACION DEL PROGRAMA DE REFORESTACION A TRAVES DEL CERTIFICADO DE INCENTIVO FORESTAL - CIF NIVEL NACIONAL,"$71,869,716.00","$71,869,716.00","$71,869,716.00"
17/01/01,MINAGRICULTURA - GESTION GENERAL,C-1799-1100-2,C,1799,1100,2,,,,,Nación,10,CSF,SISTEMATIZACION RED DE INFORMACION AGROPECUARIA  A NIVEL NACIONAL,"$433,607,633.24","$433,607,633.24","$433,607,633.24"
17/01/01,MINAGRICULTURA - GESTION GENERAL,C-1799-1100-2,C,1799,1100,2,,,,,Nación,13,CSF,SISTEMATIZACION RED DE INFORMACION AGROPECUARIA  A NIVEL NACIONAL,"$323,844,483.56","$323,844,483.56","$323,844,483.56"
17/01/01,MINAGRICULTURA - GESTION GENERAL,C-1799-1100-3,C,1799,1100,3,,,,,Nación,10,CSF,ADMINISTRACION LEVANTAMIENTO MONTAJE Y OPERACION DE LOS SISTEMAS DE INFORMACION AGROPECUARIA A NIVEL NACIONAL,"$166,122,733.00","$166,122,733.00","$166,122,733.00"
17/01/01,MINAGRICULTURA - GESTION GENERAL,C-1799-1100-3,C,1799,1100,3,,,,,Nación,13,CSF,ADMINISTRACION LEVANTAMIENTO MONTAJE Y OPERACION DE LOS SISTEMAS DE INFORMACION AGROPECUARIA A NIVEL NACIONAL,"$829,986,840.00","$829,986,840.00","$829,986,840.00"
17/01/01,MINAGRICULTURA - GESTION GENERAL,C-1799-1100-4,C,1799,1100,4,,,,,Nación,10,CSF,MEJORAMIENTO Y OPERACIÓN INSTITUCIONAL MINISTERIO DE AGRICULTURA A NIVEL NACIONAL,"$161,552,671.59","$161,552,671.59","$161,552,671.59"
17/01/01,MINAGRICULTURA - GESTION GENERAL,C-1799-1100-5,C,1799,1100,5,,,,,Nación,10,CSF,"APOYO FORTALECIMIENTO DE LAS CAPACIDADES Y GESTION PARA LA FORMULACIÓN Y SEGUIMIENTO DE LA POLÍTICA DE DESARROLLO RURAL. , , NACIONAL","$122,180,352.50","$122,180,352.50","$122,180,352.50"
17/01/01,MINAGRICULTURA - GESTION GENERAL,C-1799-1100-6,C,1799,1100,6,,,,,Nación,10,CSF,FORMULACIÓN POLITICA SECTORIAL SE SERVICIOS AGROPECUARIOS NACIONAL,"$84,592,441.00","$84,592,441.00","$84,592,441.00"
17/01/01,MINAGRICULTURA - GESTION GENERAL,C-1799-1100-7,C,1799,1100,7,,,,,Nación,11,CSF,"FORTALECIMIENTO DEL MINISTERIO DE AGRICULTURA Y DESARROLLO RURAL EN LA FORMULACIÓN, IMPLEMENTACIÓN Y SEGUIMIENTO DE LA POLÍTICA SANITARIA AGROPECUARIA, PESQUERA, ACUÍCOLA Y FORESTAL","$664,742,217.00","$664,742,217.00","$664,742,217.00"
17/01/06,"UNIDAD DE PLANIFICACIÓN DE TIERRAS RURALES, ADECUACIÓN DE TIERRAS Y USOS AGROPECUARIOS UPRA",A-1-0-2,A,1,0,2,,,,,Nación,10,CSF,SERVICIOS PERSONALES INDIRECTOS,"$2,550,766.00","$2,550,766.00","$2,550,766.00"
17/01/06,"UNIDAD DE PLANIFICACIÓN DE TIERRAS RURALES, ADECUACIÓN DE TIERRAS Y USOS AGROPECUARIOS UPRA",A-1-0-5,A,1,0,5,,,,,Nación,10,CSF,CONTRIBUCIONES INHERENTES A LA NOMINA SECTOR PRIVADO Y PUBLICO,"$153,715,836.00","$153,715,836.00","$153,715,836.00"
17/01/06,"UNIDAD DE PLANIFICACIÓN DE TIERRAS RURALES, ADECUACIÓN DE TIERRAS Y USOS AGROPECUARIOS UPRA",A-2-0-4,A,2,0,4,,,,,Nación,10,CSF,ADQUISICION DE BIENES Y SERVICIOS,"$384,445.00","$384,445.00","$384,445.00"
17/01/06,"UNIDAD DE PLANIFICACIÓN DE TIERRAS RURALES, ADECUACIÓN DE TIERRAS Y USOS AGROPECUARIOS UPRA",C-1704-1100-1,C,1704,1100,1,,,,,Nación,10,CSF,FORTALECIMIENTO DE LA PLANIFICACIÓN DEL USO EFICIENTE DEL SUELO RURAL Y LA ADECUACIÓN DE TIERRAS A NIVEL NACIONAL,"$235,166,018.00","$235,166,018.00","$235,166,018.00"
17/01/06,"UNIDAD DE PLANIFICACIÓN DE TIERRAS RURALES, ADECUACIÓN DE TIERRAS Y USOS AGROPECUARIOS UPRA",C-1704-1100-1,C,1704,1100,1,,,,,Nación,13,CSF,FORTALECIMIENTO DE LA PLANIFICACIÓN DEL USO EFICIENTE DEL SUELO RURAL Y LA ADECUACIÓN DE TIERRAS A NIVEL NACIONAL,"$12,118,381.00","$12,118,381.00","$12,118,381.00"
17/01/06,"UNIDAD DE PLANIFICACIÓN DE TIERRAS RURALES, ADECUACIÓN DE TIERRAS Y USOS AGROPECUARIOS UPRA",C-1704-1100-2,C,1704,1100,2,,,,,Nación,10,CSF,FORTALECIMIENTO DE PLANIFICACIÓN DEL ORDENAMIENTO SOCIAL DE LA PROPIEDAD RURAL PRODUCTIVA Y DE LA REGULARIZACIÓN DEL MERCADO DE TIERRAS NIVEL NACIONAL,"$130,867,471.00","$130,867,471.00","$130,867,471.00"
17/01/06,"UNIDAD DE PLANIFICACIÓN DE TIERRAS RURALES, ADECUACIÓN DE TIERRAS Y USOS AGROPECUARIOS UPRA",C-1704-1100-2,C,1704,1100,2,,,,,Nación,13,CSF,FORTALECIMIENTO DE PLANIFICACIÓN DEL ORDENAMIENTO SOCIAL DE LA PROPIEDAD RURAL PRODUCTIVA Y DE LA REGULARIZACIÓN DEL MERCADO DE TIERRAS NIVEL NACIONAL,"$85,094,433.00","$85,094,433.00","$85,094,433.00"
17/01/06,"UNIDAD DE PLANIFICACIÓN DE TIERRAS RURALES, ADECUACIÓN DE TIERRAS Y USOS AGROPECUARIOS UPRA",C-1704-1100-3,C,1704,1100,3,,,,,Nación,13,CSF,FORMULACIÓN Y AJUSTE DE UNA METODOLOGÍA GENERAL PARA LA ZONIFICACIÓN DE PLANTACIONES FORESTAL CON FINES COMERCIALES EN COLOMBIA,"$28,568,248.00","$28,568,248.00","$28,568,248.00"
17/01/06,"UNIDAD DE PLANIFICACIÓN DE TIERRAS RURALES, ADECUACIÓN DE TIERRAS Y USOS AGROPECUARIOS UPRA",C-1704-1100-4,C,1704,1100,4,,,,,Nación,11,CSF,"IDENTIFICACIÓN Y PLANIFICACIÓN DE LAS ZONAS CON POTENCIAL DE DESARROLLO RURAL, ECONÓMICO Y SOCIAL EN EL ÁMBITO NACIONAL","$57,783,769.00","$57,783,769.00","$57,783,769.00"
17/01/06,"UNIDAD DE PLANIFICACIÓN DE TIERRAS RURALES, ADECUACIÓN DE TIERRAS Y USOS AGROPECUARIOS UPRA",C-1708-1100-1,C,1708,1100,1,,,,,Nación,10,CSF,FORTALECIMIENTO A LA GESTIÓN DE INFORMACIÓN Y CONOCIMIENTO REQUERIDOS POR LA UPRA A NIVEL NACIONAL,"$160,505,367.16","$160,505,367.16","$160,505,367.16"
17/01/06,"UNIDAD DE PLANIFICACIÓN DE TIERRAS RURALES, ADECUACIÓN DE TIERRAS Y USOS AGROPECUARIOS UPRA",C-1708-1100-1,C,1708,1100,1,,,,,Nación,13,CSF,FORTALECIMIENTO A LA GESTIÓN DE INFORMACIÓN Y CONOCIMIENTO REQUERIDOS POR LA UPRA A NIVEL NACIONAL,"$34,381,207.00","$34,381,207.00","$34,381,207.00"
17/01/06,"UNIDAD DE PLANIFICACIÓN DE TIERRAS RURALES, ADECUACIÓN DE TIERRAS Y USOS AGROPECUARIOS UPRA",C-1799-1100-1,C,1799,1100,1,,,,,Nación,10,CSF,"FORTALECIMIENTO DE LA CAPACIDAD DE GESTIÓN DE LA UNIDAD DE PLANIFICACIÓN DE TIERRAS RURALES, ADECUACIÓN DE TIERRAS Y USOS AGROPECUARIOS NACIONAL","$1,820,700.00","$1,820,700.00","$1,820,700.00"
17/02/00,INSTITUTO COLOMBIANO AGROPECUARIO (ICA),A-1-0-1-1,A,1,0,1,1,,,,Nación,10,CSF,SUELDOS DE PERSONAL DE NOMINA,"$74,081,076.00","$74,081,076.00","$74,081,076.00"
17/02/00,INSTITUTO COLOMBIANO AGROPECUARIO (ICA),A-1-0-1-5,A,1,0,1,5,,,,Nación,10,CSF,OTROS,"$94,247,857.00","$94,247,857.00","$94,247,857.00"
17/02/00,INSTITUTO COLOMBIANO AGROPECUARIO (ICA),A-1-0-1-9,A,1,0,1,9,,,,Nación,10,CSF,"HORAS EXTRAS, DIAS FESTIVOS E INDEMNIZACION POR VACACIONES","$514,009,402.00","$514,009,402.00","$514,009,402.00"
17/02/00,INSTITUTO COLOMBIANO AGROPECUARIO (ICA),A-1-0-2,A,1,0,2,,,,,Nación,10,CSF,SERVICIOS PERSONALES INDIRECTOS,"$7,544,793.00","$7,544,793.00","$7,544,793.00"
17/02/00,INSTITUTO COLOMBIANO AGROPECUARIO (ICA),A-1-0-2,A,1,0,2,,,,,Propios,20,CSF,SERVICIOS PERSONALES INDIRECTOS,"$830,270.00","$830,270.00","$830,270.00"
17/02/00,INSTITUTO COLOMBIANO AGROPECUARIO (ICA),A-1-0-5,A,1,0,5,,,,,Nación,10,CSF,CONTRIBUCIONES INHERENTES A LA NOMINA SECTOR PRIVADO Y PUBLICO,"$213,204,295.00","$213,204,295.00","$213,204,295.00"
17/02/00,INSTITUTO COLOMBIANO AGROPECUARIO (ICA),A-2-0-3,A,2,0,3,,,,,Nación,10,CSF,IMPUESTOS Y MULTAS,"$950,000.00","$950,000.00","$950,000.00"
17/02/00,INSTITUTO COLOMBIANO AGROPECUARIO (ICA),A-2-0-3,A,2,0,3,,,,,Propios,20,CSF,IMPUESTOS Y MULTAS,"$344,489.47","$344,489.47","$344,489.47"
17/02/00,INSTITUTO COLOMBIANO AGROPECUARIO (ICA),A-2-0-4,A,2,0,4,,,,,Nación,10,CSF,ADQUISICION DE BIENES Y SERVICIOS,"$453,093,130.00","$453,093,130.00","$453,093,130.00"
17/02/00,INSTITUTO COLOMBIANO AGROPECUARIO (ICA),A-3-5-1-8,A,3,5,1,8,,,,Nación,10,CSF,CUOTAS PARTES PENSIONALES,"$402,749.00","$402,749.00","$402,749.00"
17/02/00,INSTITUTO COLOMBIANO AGROPECUARIO (ICA),A-3-5-3-22,A,3,5,3,22,,,,Propios,20,CSF,FONDO ROTATORIO DEL TRANSPORTE,"$514,699,880.00","$514,699,880.00","$514,699,880.00"
17/02/00,INSTITUTO COLOMBIANO AGROPECUARIO (ICA),C-1707-1100-2,C,1707,1100,2,,,,,Nación,10,CSF,PREVENCIÓN Y CONTROL DE ENFERMEDADES Y PLAGAS EN ANIMALES Y VEGETALES A NIVEL NACIONAL,"$1,471,329,639.00","$1,462,109,131.00","$1,462,109,131.00"
17/02/00,INSTITUTO COLOMBIANO AGROPECUARIO (ICA),C-1707-1100-2,C,1707,1100,2,,,,,Nación,11,CSF,PREVENCIÓN Y CONTROL DE ENFERMEDADES Y PLAGAS EN ANIMALES Y VEGETALES A NIVEL NACIONAL,"$2,015,302,410.00","$2,008,831,577.00","$2,008,831,577.00"
17/02/00,INSTITUTO COLOMBIANO AGROPECUARIO (ICA),C-1707-1100-2,C,1707,1100,2,,,,,Nación,13,CSF,PREVENCIÓN Y CONTROL DE ENFERMEDADES Y PLAGAS EN ANIMALES Y VEGETALES A NIVEL NACIONAL,"$250,672,701.00","$246,859,401.00","$246,859,401.00"
17/02/00,INSTITUTO COLOMBIANO AGROPECUARIO (ICA),C-1707-1100-2,C,1707,1100,2,,,,,Propios,20,CSF,PREVENCIÓN Y CONTROL DE ENFERMEDADES Y PLAGAS EN ANIMALES Y VEGETALES A NIVEL NACIONAL,"$793,400,571.96","$783,679,696.96","$783,679,696.96"
17/02/00,INSTITUTO COLOMBIANO AGROPECUARIO (ICA),C-1707-1100-3,C,1707,1100,3,,,,,Nación,10,CSF,ADMINISTRACIÓN DEL FONDO NACIONAL DE PROTECCIÓN AGROPECUARIA A NIVEL NACIONAL,"$30,408,647.00","$23,067,647.00","$23,067,647.00"
17/02/00,INSTITUTO COLOMBIANO AGROPECUARIO (ICA),C-1799-1100-1,C,1799,1100,1,,,,,Nación,10,CSF,MEJORAMIENTO Y FORTALECIMIENTO DE LA CAPACIDAD DE GESTIÓN DEL ICA A NIVEL NACIONAL,"$974,941,333.00","$974,941,333.00","$974,941,333.00"
17/02/00,INSTITUTO COLOMBIANO AGROPECUARIO (ICA),C-1799-1100-1,C,1799,1100,1,,,,,Nación,11,CSF,MEJORAMIENTO Y FORTALECIMIENTO DE LA CAPACIDAD DE GESTIÓN DEL ICA A NIVEL NACIONAL,"$4,373,034,229.97","$4,373,034,229.97","$4,373,034,229.97"
17/02/00,INSTITUTO COLOMBIANO AGROPECUARIO (ICA),C-1799-1100-1,C,1799,1100,1,,,,,Propios,20,CSF,MEJORAMIENTO Y FORTALECIMIENTO DE LA CAPACIDAD DE GESTIÓN DEL ICA A NIVEL NACIONAL,"$535,340,288.00","$534,586,279.00","$534,586,279.00"
17-15-00,AUTORIDAD NACIONAL DE ACUICULTURA Y PESCA - AUNAP,A-2-0-4,A,2,0,4,,,,,Nación,10,CSF,ADQUISICION DE BIENES Y SERVICIOS,"$53,939,734.73","$53,939,734.73","$53,939,734.73"
17-15-00,AUTORIDAD NACIONAL DE ACUICULTURA Y PESCA - AUNAP,A-2-0-4,A,2,0,4,,,,,Propios,20,CSF,ADQUISICION DE BIENES Y SERVICIOS,"$356,900.00","$356,900.00","$356,900.00"
17-15-00,AUTORIDAD NACIONAL DE ACUICULTURA Y PESCA - AUNAP,C-1707-1100-1,C,1707,1100,1,,,,,Nación,10,CSF,DESARROLLO DE ACTIVIDADES DE INSPECCIÓN Y VIGILANCIA DE LOS RECURSOS PESQUEROS Y DE LA ACUICULTURA NIVEL NACIONAL,"$227,333,333.00","$227,333,333.00","$227,333,333.00"
17-15-00,AUTORIDAD NACIONAL DE ACUICULTURA Y PESCA - AUNAP,C-1708-1100-1,C,1708,1100,1,,,,,Nación,10,CSF,DESARROLLO DEL CONOCIMIENTO PARA EL APROVECHAMINTO EFICIENTE Y SOSTENIBLE DE LOS RECURSOS PESQUEROS Y DE LA ACUICULTURA A NIVEL NACIONAL,"$152,380,133.62","$152,380,133.62","$152,380,133.62"
17-15-00,AUTORIDAD NACIONAL DE ACUICULTURA Y PESCA - AUNAP,C-1708-1100-1,C,1708,1100,1,,,,,Nación,13,CSF,DESARROLLO DEL CONOCIMIENTO PARA EL APROVECHAMINTO EFICIENTE Y SOSTENIBLE DE LOS RECURSOS PESQUEROS Y DE LA ACUICULTURA A NIVEL NACIONAL,"$650,363,882.75","$650,363,882.75","$650,363,882.75"
17-15-00,AUTORIDAD NACIONAL DE ACUICULTURA Y PESCA - AUNAP,C-1709-1100-1,C,1709,1100,1,,,,,Nación,10,CSF,ACTUALIZACIÓN E IMPLEMENTACIÓN DE MEDIDAS DE ADMINISTRACIÓN Y FOMENTO DEL RECURSO PESQUERO Y DE LA ACUICULTURA A NIVEL NACIONAL,"$881,710,376.98","$881,710,376.98","$881,710,376.98"
17-15-00,AUTORIDAD NACIONAL DE ACUICULTURA Y PESCA - AUNAP,C-1709-1100-1,C,1709,1100,1,,,,,Nación,11,CSF,ACTUALIZACIÓN E IMPLEMENTACIÓN DE MEDIDAS DE ADMINISTRACIÓN Y FOMENTO DEL RECURSO PESQUERO Y DE LA ACUICULTURA A NIVEL NACIONAL,"$842,483,874.00","$842,483,874.00","$842,483,874.00"
17-15-00,AUTORIDAD NACIONAL DE ACUICULTURA Y PESCA - AUNAP,C-1799-1100-1,C,1799,1100,1,,,,,Nación,10,CSF,"FORTALECIMIENTO DE LA CAPACIDAD DE GESTIÓN DE LA AUNAP A NIVEL , , NACIONAL","$47,035,655.61","$47,035,655.61","$47,035,655.61"
17-16-00,UNIDAD ADMINISTRATIVA ESPECIAL DE GESTIÓN DE RESTITUCIÓN DE TIERRAS DESPOJADAS,A-1-0-5,A,1,0,5,,,,,Nación,10,CSF,CONTRIBUCIONES INHERENTES A LA NOMINA SECTOR PRIVADO Y PUBLICO,"$549,373,190.00","$549,373,190.00","$549,373,190.00"
17-16-00,UNIDAD ADMINISTRATIVA ESPECIAL DE GESTIÓN DE RESTITUCIÓN DE TIERRAS DESPOJADAS,A-2-0-4,A,2,0,4,,,,,Nación,10,CSF,ADQUISICION DE BIENES Y SERVICIOS,"$1,042,120,627.84","$1,042,120,627.84","$1,042,120,627.84"
17-16-00,UNIDAD ADMINISTRATIVA ESPECIAL DE GESTIÓN DE RESTITUCIÓN DE TIERRAS DESPOJADAS,C-1705-1100-1,C,1705,1100,1,,,,,Nación,11,CSF,IMPLEMENTACIÓN PROGRAMA DE RESTITUCION DE TIERRAS RURALES A LAS VICTIMAS DEL DESPOJO Y/O ABANDONO DE PREDIOS NACIONAL,"$1,388,290,844.55","$1,388,290,844.55","$1,388,290,844.55"
17-16-00,UNIDAD ADMINISTRATIVA ESPECIAL DE GESTIÓN DE RESTITUCIÓN DE TIERRAS DESPOJADAS,C-1705-1100-1,C,1705,1100,1,,,,,Nación,15,SSF,IMPLEMENTACIÓN PROGRAMA DE RESTITUCION DE TIERRAS RURALES A LAS VICTIMAS DEL DESPOJO Y/O ABANDONO DE PREDIOS NACIONAL,"$192,846,357.00","$192,846,357.00","$192,846,357.00"
17-16-00,UNIDAD ADMINISTRATIVA ESPECIAL DE GESTIÓN DE RESTITUCIÓN DE TIERRAS DESPOJADAS,C-1705-1100-1,C,1705,1100,1,,,,,Nación,16,CSF,IMPLEMENTACIÓN PROGRAMA DE RESTITUCION DE TIERRAS RURALES A LAS VICTIMAS DEL DESPOJO Y/O ABANDONO DE PREDIOS NACIONAL,"$60,844,438.00","$60,844,438.00","$60,844,438.00"
17-16-00,UNIDAD ADMINISTRATIVA ESPECIAL DE GESTIÓN DE RESTITUCIÓN DE TIERRAS DESPOJADAS,C-1705-1100-2,C,1705,1100,2,,,,,Nación,11,CSF,IMPLEMENTACIÓN PROGRAMA DE PROYECTOS PRODUCTIVOS PARA BENEFICIARIOS DE RESTITUCIÓN DE TIERRAS NACIONAL,"$4,726,049.00","$4,726,049.00","$4,726,049.00"
17-17-00,AGENCIA NACIONAL DE TIERRAS - ANT,A-1-0-2,A,1,0,2,,,,,Nación,10,CSF,SERVICIOS PERSONALES INDIRECTOS,"$90,874,411.00","$90,874,411.00","$90,874,411.00"
17-17-00,AGENCIA NACIONAL DE TIERRAS - ANT,A-2-0-4,A,2,0,4,,,,,Nación,10,CSF,ADQUISICION DE BIENES Y SERVICIOS,"$475,426,262.00","$475,426,262.00","$475,426,262.00"
17-17-00,AGENCIA NACIONAL DE TIERRAS - ANT,C-1704-1100-1,C,1704,1100,1,,,,,Nación,10,CSF,IMPLEMENTACIÓN DEL PROGRAMA DE LEGALIZACIÓN DE TIERRAS Y FOMENTO AL DESARROLLO RURAL PARA COMUNIDADES INDÍGENAS A NIVEL NACIONAL,"$786,376,241.00","$786,376,241.00","$786,376,241.00"
17-17-00,AGENCIA NACIONAL DE TIERRAS - ANT,C-1704-1100-1,C,1704,1100,1,,,,,Nación,11,CSF,IMPLEMENTACIÓN DEL PROGRAMA DE LEGALIZACIÓN DE TIERRAS Y FOMENTO AL DESARROLLO RURAL PARA COMUNIDADES INDÍGENAS A NIVEL NACIONAL,"$10,312,728,665.00","$10,312,728,665.00","$10,312,728,665.00"
