UEJ,NOMBRE UEJ,RUBRO,TIPO,CTA,"SUB
CTA",OBJ,ORD,"SOR
ORD",ITEM,"SUB
ITEM",FUENTE,REC,SIT,DESCRIPCION,COMPROMISO,OBLIGACION,ORDEN PAGO,PAGOS
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,A-3-6-1-1,A,3,6,1,1,,,,Nación,10,CSF,SENTENCIAS Y CONCILIACIONES,"$ 2,737,641,974.58","$ 2,737,641,974.58","$ 2,737,641,974.58","$ 2,737,641,974.58"
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2101-1900-1,C,2101,1900,1,,,,,Nación,11,CSF,ASESORIA TÉCNICA PARA EL SEGUIMIENTO A LOS CONTRATOS Y CONVENIOS DEL SUBSECTOR GAS COMBUSTIBLE NACIONAL,$ 0.00,$ 0.00,$ 0.00,$ 0.00
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2101-1900-1,C,2101,1900,1,,,,,Nación,13,CSF,ASESORIA TÉCNICA PARA EL SEGUIMIENTO A LOS CONTRATOS Y CONVENIOS DEL SUBSECTOR GAS COMBUSTIBLE NACIONAL,"$ 17,205,996.00","$ 9,822,763.00","$ 9,822,763.00","$ 9,822,763.00"
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2101-1900-2,C,2101,1900,2,,,,,Nación,16,CSF,ADMINISTRACION MANEJO Y EJECUCION DEL FONDO ESPECIAL CUOTA DE FOMENTO POR PARTE DEL MINISTERIO DE MINAS Y ENERGIA NACIONAL,"$ 8,094,585.00",$ 0.00,$ 0.00,$ 0.00
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2101-1900-5,C,2101,1900,5,,,,,Nación,10,CSF,DISTRIBUCIÓN DE RECURSOS PARA PAGOS POR MENORES TARIFAS SECTOR GLP DISTRIBUIDO EN CILINDROS Y TANQUES ESTACIONARIOS A NIVEL NACIONAL,"$ 4,000,001.00","$ 4,000,000.00","$ 4,000,000.00","$ 4,000,000.00"
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2101-1900-6,C,2101,1900,6,,,,,Nación,16,CSF,"DESARROLLO DE INFRAESTRUCTURA DE TRANSPORTE, DISTRIBUCIÓN Y CONEXIÓN DEL SERVICIO PÚBLICO DE GAS NATURAL A NIVEL NACIONAL","$ 3,306,998,572.50","$ 345,719,938.00","$ 345,719,938.00","$ 345,719,938.00"
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2102-1900-1,C,2102,1900,1,,,,,Nación,16,CSF,APOYO ELECTRIFICACIÓN RURAL EN ZONAS INTERCONECTADAS EN EL TERRITORIO NACIONAL,"$ 62,750,300,675.05","$ 62,632,885,820.88","$ 62,632,885,820.88","$ 62,632,885,820.88"
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2102-1900-2,C,2102,1900,2,,,,,Nación,16,CSF,NORMALIZACIÓN DEL SERVICIO DE ENERGÍA ELÉCTRICA EN BARRIOS SUBNORMALES DE LOS MUNICIPIOS DEL SISTEMA INTERCONECTADO NACIONAL,"$ 10,753,468,698.97","$ 10,753,468,698.96","$ 10,753,468,698.96","$ 10,753,468,698.96"
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2102-1900-3,C,2102,1900,3,,,,,Nación,52,CSF,APOYO PARA CONSTRUCCIÓN DE PROYECTO DE INFRAESTRUCTURA ELÉCTRICA EN  LAS ZONAS NO INTERCONECTADAS EN EL TERRITORIO NACIONAL,"$ 45,645,817,184.33","$ 44,596,064,780.33","$ 44,596,064,780.33","$ 44,596,064,780.33"
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2102-1900-4,C,2102,1900,4,,,,,Nación,11,CSF,DISTRIBUCION DE RECURSOS PARA PAGOS POR MENORES TARIFAS SECTOR ELECTRICO,"$ 191,637,602.00","$ 191,637,602.00","$ 191,637,602.00","$ 191,637,602.00"
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2103-1900-1,C,2103,1900,1,,,,,Nación,11,CSF,ASESORIA PARA EL ANALISIS Y FORMULACION DEL DESARROLLO DEL SUBSECTOR DE HIDROCARBUROS NACIONAL,"$ 160,997,879.00","$ 151,760,363.00","$ 151,760,363.00","$ 151,760,363.00"
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2103-1900-1,C,2103,1900,1,,,,,Nación,13,CSF,ASESORIA PARA EL ANALISIS Y FORMULACION DEL DESARROLLO DEL SUBSECTOR DE HIDROCARBUROS NACIONAL,"$ 559,776,000.00","$ 559,776,000.00","$ 559,776,000.00","$ 559,776,000.00"
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2103-1900-2,C,2103,1900,2,,,,,Nación,10,CSF,IMPLEMENTACION COMPENSACION POR EL TRANSPORTE DE COMBUSTIBLES LIQUIDOS DERIVADOS DEL PETROLEO ENTRE YUMBO Y LA CIUDAD DE PASTO,"$ 74,759,633.00","$ 54,634,009.00","$ 54,634,009.00","$ 54,634,009.00"
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2103-1900-4,C,2103,1900,4,,,,,Nación,11,CSF,"CONTROL OPERATIVO A LA DISTRIBUCIÓN DE COMBUSTIBLE LÍQUIDOS DERIVADOS DEL PETRÓLEO, AL CONTRABANDO Y A LA DESTINACIÓN ILÍCITA DE ESTOS PRODUCTOS EN ZONAS DE FRONTERA","$ 40,466,923.00","$ 30,420,840.00","$ 30,420,840.00","$ 30,420,840.00"
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2104-1900-1,C,2104,1900,1,,,,,Nación,11,CSF,CONSTRUCCIÓN E IMPLEMENTACIÓN DEL PROGRAMA DE FORMALIZACIÓN MINERA,"$ 1,479,429,444.00","$ 1,477,311,384.00","$ 1,477,311,384.00","$ 1,477,311,384.00"
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2104-1900-1,C,2104,1900,1,,,,,Nación,13,CSF,CONSTRUCCIÓN E IMPLEMENTACIÓN DEL PROGRAMA DE FORMALIZACIÓN MINERA,"$ 505,890,618.00","$ 445,890,618.00","$ 445,890,618.00","$ 445,890,618.00"
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2104-1900-1,C,2104,1900,1,,,,,Nación,16,CSF,CONSTRUCCIÓN E IMPLEMENTACIÓN DEL PROGRAMA DE FORMALIZACIÓN MINERA,"$ 1,092,040,909.00","$ 1,073,040,909.00","$ 1,073,040,909.00","$ 1,073,040,909.00"
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2104-1900-2,C,2104,1900,2,,,,,Nación,11,CSF,MEJORAMIENTO DE LA IMAGEN Y PERCEPCIÓN DE LA INDUSTRIA MINERA PARA FACILITAR LA PUESTA EN MARCHA DE LOS PROYECTOS MINEROS EN EL TERRITORIO NACIONAL,"$ 128,524,123.00","$ 128,524,123.00","$ 128,524,123.00","$ 128,524,123.00"
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2104-1900-2,C,2104,1900,2,,,,,Nación,13,CSF,MEJORAMIENTO DE LA IMAGEN Y PERCEPCIÓN DE LA INDUSTRIA MINERA PARA FACILITAR LA PUESTA EN MARCHA DE LOS PROYECTOS MINEROS EN EL TERRITORIO NACIONAL,"$ 126,078,866.50","$ 112,584,715.50","$ 112,584,715.50","$ 112,584,715.50"
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2104-1900-3,C,2104,1900,3,,,,,Nación,11,CSF,FORTALECIMIENTO DE LA POLÌTICA NACIONAL DE SEGURIDAD MINERA EN EL TERRITORIO NACIONAL,"$ 292,946,701.00","$ 290,604,681.00","$ 290,604,681.00","$ 290,604,681.00"
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2104-1900-4,C,2104,1900,4,,,,,Nación,13,CSF,APOYO PARA LA GENERACIÓN DE ACCESO AL CRÉDITO PARA LA PEQUEÑA MINERIA A NIVEL NACIONAL,"$ 69,773,213.00","$ 59,645,174.00","$ 59,645,174.00","$ 59,645,174.00"
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2104-1900-5,C,2104,1900,5,,,,,Nación,11,CSF,MEJORAMIENTO DE LA CALIDAD DE VIDA DE LOS MINEROS DE SUBSISTENCIA EN EL TERRITORIO NACIONAL.,"$ 1,377,609,636.00","$ 1,377,609,636.00","$ 1,377,609,636.00","$ 1,377,609,636.00"
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2104-1900-5,C,2104,1900,5,,,,,Nación,13,CSF,MEJORAMIENTO DE LA CALIDAD DE VIDA DE LOS MINEROS DE SUBSISTENCIA EN EL TERRITORIO NACIONAL.,"$ 844,516,408.79","$ 836,951,438.79","$ 836,951,438.79","$ 836,951,438.79"
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2104-1900-7,C,2104,1900,7,,,,,Nación,13,CSF,"FORTALECIMIENTO DE LA COMPETITIVIDAD EN LA INDUSTRIA MINERA EN LOS DEPARTAMENTOS DE CUNDINAMARCA, BOYACA Y NORTE DE SANTANDER","$ 292,430,220.00","$ 286,903,084.00","$ 286,903,084.00","$ 286,903,084.00"
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2105-1900-1,C,2105,1900,1,,,,,Nación,11,CSF,CONTROL A LA EXPLOTACIÓN ILÍCITA DE MINERALES COLOMBIA,"$ 13,731,492.00","$ 13,731,492.00","$ 13,731,492.00","$ 13,731,492.00"
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2105-1900-1,C,2105,1900,1,,,,,Nación,13,CSF,CONTROL A LA EXPLOTACIÓN ILÍCITA DE MINERALES COLOMBIA,"$ 104,552,422.00","$ 71,910,308.00","$ 71,910,308.00","$ 71,910,308.00"
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2105-1900-2,C,2105,1900,2,,,,,Nación,11,CSF,DISEÑO E IMPLEMENTACIÓN DE HERRAMIENTAS DE MITIGACIÓN Y ADAPTACIÓN EN EL SECTOR MINERO-ENERGÉTICO FRENTE AL CAMBIO CLIMÁTICO - NACIONAL,"$ 31,880,481.00","$ 27,947,428.00","$ 27,947,428.00","$ 27,947,428.00"
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2105-1900-2,C,2105,1900,2,,,,,Nación,13,CSF,DISEÑO E IMPLEMENTACIÓN DE HERRAMIENTAS DE MITIGACIÓN Y ADAPTACIÓN EN EL SECTOR MINERO-ENERGÉTICO FRENTE AL CAMBIO CLIMÁTICO - NACIONAL,$ 0.86,$ 0.00,$ 0.00,$ 0.00
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2105-1900-3,C,2105,1900,3,,,,,Nación,13,CSF,APOYO Y FINACIACIÓN DE PROGRAMAS DE FUENTES NO CONVENCIONALES DE ENERGÍA Y GESTIÓN EFICIENTE DE ENERGÍA A NIVEL NACIONAL,"$ 5,100,000,000.00","$ 5,100,000,000.00","$ 5,100,000,000.00","$ 5,100,000,000.00"
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2105-1900-3,C,2105,1900,3,,,,,Nación,16,CSF,APOYO Y FINACIACIÓN DE PROGRAMAS DE FUENTES NO CONVENCIONALES DE ENERGÍA Y GESTIÓN EFICIENTE DE ENERGÍA A NIVEL NACIONAL,"$ 28,900,000,000.00","$ 28,900,000,000.00","$ 28,900,000,000.00","$ 28,900,000,000.00"
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2105-1900-4,C,2105,1900,4,,,,,Nación,11,CSF,IMPLEMENTACIÓN DEL PLAN ESTRATÉGICO SECTORIAL PARA LA ELIMINACIÓN DEL USO DEL MERCURIO DE LA ACTIVIDAD MINERA EN EL TERRITORIO NACIONAL,"$ 2,821,176,317.00","$ 2,679,803,691.00","$ 2,679,803,691.00","$ 2,679,803,691.00"
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2105-1900-4,C,2105,1900,4,,,,,Nación,13,CSF,IMPLEMENTACIÓN DEL PLAN ESTRATÉGICO SECTORIAL PARA LA ELIMINACIÓN DEL USO DEL MERCURIO DE LA ACTIVIDAD MINERA EN EL TERRITORIO NACIONAL,"$ 7,500,203,696.00","$ 7,500,203,696.00","$ 7,500,203,696.00","$ 7,500,203,696.00"
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2106-1900-1,C,2106,1900,1,,,,,Nación,11,CSF,"ASESORIA ,  DISEÑO, ADQUISICION, MANTENIMIENTO Y CONSTRUCCION DEL SISTEMA DE INFORMACION DE LA CADENA DE DISTRIBUCION DE COMBUSTIBLES LIQUIDIOS DEREIVADOS DEL PETROLEO - SICOM - REGION NACIONAL","$ 3,106,808.00","$ 3,106,808.00","$ 3,106,808.00","$ 3,106,808.00"
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2106-1900-1,C,2106,1900,1,,,,,Nación,13,CSF,"ASESORIA ,  DISEÑO, ADQUISICION, MANTENIMIENTO Y CONSTRUCCION DEL SISTEMA DE INFORMACION DE LA CADENA DE DISTRIBUCION DE COMBUSTIBLES LIQUIDIOS DEREIVADOS DEL PETROLEO - SICOM - REGION NACIONAL","$ 54,211,742.09","$ 54,211,742.09","$ 54,211,742.09","$ 54,211,742.09"
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2106-1900-2,C,2106,1900,2,,,,,Nación,11,CSF,DIAGNOSTICO MINERO AMBIENTAL DE LOS PASIVOS EN EL TERRITORIO NACIONAL,"$ 12,351,257.00","$ 12,319,113.00","$ 12,319,113.00","$ 12,319,113.00"
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2106-1900-3,C,2106,1900,3,,,,,Nación,11,CSF,FORMULACIÓN Y EJECUCIÓN DE LA ESTRATEGIA DE GESTIÓN AMBIENTAL PARA LA PROMOCIÓN DEL SECTOR BAJO PRINCIPIOS DE COMPETITIVIDAD NACIONAL,"$ 4,149,999.00","$ 4,149,999.00","$ 4,149,999.00","$ 4,149,999.00"
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2106-1900-3,C,2106,1900,3,,,,,Nación,13,CSF,FORMULACIÓN Y EJECUCIÓN DE LA ESTRATEGIA DE GESTIÓN AMBIENTAL PARA LA PROMOCIÓN DEL SECTOR BAJO PRINCIPIOS DE COMPETITIVIDAD NACIONAL,"$ 44,433,088.00","$ 44,256,369.00","$ 44,256,369.00","$ 44,256,369.00"
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2106-1900-4,C,2106,1900,4,,,,,Nación,13,CSF,FORTALECIMIENTO AL ACCESO Y TRANSPARENCIA DE LA INFORMACIÓN EXTRACTIVA - EITI NACIONAL,"$ 314,962,363.00","$ 308,389,156.00","$ 308,389,156.00","$ 308,389,156.00"
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2106-1900-4,C,2106,1900,4,,,,,Nación,15,CSF,FORTALECIMIENTO AL ACCESO Y TRANSPARENCIA DE LA INFORMACIÓN EXTRACTIVA - EITI NACIONAL,"$ 21,200,000.00","$ 21,200,000.00","$ 21,200,000.00","$ 21,200,000.00"
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2199-1900-1,C,2199,1900,1,,,,,Nación,11,CSF,IMPLEMENTAR Y MANTENER ACTUALIZADA LA INFRAESTRUCTURA TIC DEL SECTOR MINERO ENERGÉTICO  DE ACUERDO AL PETIC SECTORIAL – BOGOTÁ,"$ 586,601,257.53","$ 586,601,257.53","$ 586,601,257.53","$ 586,601,257.53"
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2199-1900-1,C,2199,1900,1,,,,,Nación,13,CSF,IMPLEMENTAR Y MANTENER ACTUALIZADA LA INFRAESTRUCTURA TIC DEL SECTOR MINERO ENERGÉTICO  DE ACUERDO AL PETIC SECTORIAL – BOGOTÁ,"$ 207,486,040.00","$ 207,486,040.00","$ 207,486,040.00","$ 207,486,040.00"
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2199-1900-2,C,2199,1900,2,,,,,Nación,14,CSF,FORTALECIMIENTO INSTITUCIONAL DEL SECTOR MINERO ENERGÉTICO NACIONAL,"$ 1,054,742,449.16","$ 1,054,742,448.94","$ 1,054,742,448.94","$ 1,054,742,448.94"
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2199-1900-3,C,2199,1900,3,,,,,Nación,11,CSF,"APOYO AL MINISTERIO DE MINAS Y ENERGÍA EN EL FORTALECIMIENTO DE LA GESTIÓN INTERNACIONAL , , NACIONAL","$ 25,197,492.00","$ 17,855,492.00","$ 17,855,492.00","$ 17,855,492.00"
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2199-1900-4,C,2199,1900,4,,,,,Nación,13,CSF,FORTALECIMIENTO DE LOS SISTEMAS DE PLANEACIÓN Y GESTIÓN DE LA CALIDAD DEL MINISTERIO DE MINAS Y ENERGÍA EN BOGOTÁ,"$ 25,241,861.00","$ 22,540,613.00","$ 22,540,613.00","$ 22,540,613.00"
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2199-1900-5,C,2199,1900,5,,,,,Nación,13,CSF,PREVENCIÓN Y MITIGACIÓN DEL DAÑO ANTIJURÍDICO EN EL MINISTERIO DE MINAS Y ENERGÍA EN EL NIVEL NACIONAL,"$ 78,359,423.00","$ 76,002,458.00","$ 76,002,458.00","$ 76,002,458.00"
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2199-1900-6,C,2199,1900,6,,,,,Nación,13,CSF,IMPLEMENTACIÓN DE LOS SERVICIOS DE INFORMACIÓN Y COMUNICACIÓN INSTITUCIONAL DEL MINISTERIO DE MINAS Y ENERGÍA,"$ 2,371,604,805.13","$ 2,364,014,281.13","$ 2,364,014,281.13","$ 2,364,014,281.13"
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2199-1900-7,C,2199,1900,7,,,,,Nación,13,CSF,FORTALECIMIENTO DEL SERVICIO QUE SE PRESTA AL CIUDADANO – CLIENTE DEL MINISTERIO DE MINAS Y ENERGÍA A NIVEL NACIONAL.,"$ 204,853,198.92","$ 202,507,062.92","$ 202,507,062.92","$ 202,507,062.92"
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2199-1900-8,C,2199,1900,8,,,,,Nación,11,CSF,FORTALECIMIENTO DE LA INFRAESTRUCTURA DE LAS TECNOLOGIAS DE INFORMACIÓN Y COMUNICACIONES DEL MINISTERIO DE MINAS Y ENERGIA A NIVEL NACIONAL,"$ 1,839,111,164.00","$ 1,839,111,163.00","$ 1,839,111,163.00","$ 1,839,111,163.00"
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2199-1900-8,C,2199,1900,8,,,,,Nación,13,CSF,FORTALECIMIENTO DE LA INFRAESTRUCTURA DE LAS TECNOLOGIAS DE INFORMACIÓN Y COMUNICACIONES DEL MINISTERIO DE MINAS Y ENERGIA A NIVEL NACIONAL,"$ 112,830,135.00","$ 112,830,135.00","$ 112,830,135.00","$ 112,830,135.00"
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2199-1900-9,C,2199,1900,9,,,,,Nación,13,CSF,FORTALECIMIENTO DE LA CULTURA ORGANIZACIONAL DEL MINISTERIO DE MINAS Y ENERGÍA EN LA CIUDAD DE BOGOTÁ,"$ 130,563,033.00","$ 130,563,033.00","$ 130,563,033.00","$ 130,563,033.00"
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2199-1900-10,C,2199,1900,10,,,,,Nación,11,CSF,FORTALECIMIENTO DE LA GESTIÓN INSTITUCIONAL EN TERRITORIO Y CONTRIBUCIÓN A LA GOBERNABILIDAD DEL SECTOR MINERO ENERGÉTICO NACIONAL,"$ 32,559,819.00","$ 27,952,220.00","$ 27,952,220.00","$ 27,952,220.00"
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2199-1900-10,C,2199,1900,10,,,,,Nación,13,CSF,FORTALECIMIENTO DE LA GESTIÓN INSTITUCIONAL EN TERRITORIO Y CONTRIBUCIÓN A LA GOBERNABILIDAD DEL SECTOR MINERO ENERGÉTICO NACIONAL,"$ 788,764,755.00","$ 788,764,755.00","$ 788,764,755.00","$ 788,764,755.00"
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2199-1900-11,C,2199,1900,11,,,,,Nación,11,CSF,IMPLEMENTACIÓN SISTEMA GESTION DE DOCUMENTOS ELECTRONICOS DE ARCHIVO EN EL MINISTERIO DE MINAS Y ENERGÍA,"$ 3,000,000.00","$ 3,000,000.00","$ 3,000,000.00","$ 3,000,000.00"
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2199-1900-12,C,2199,1900,12,,,,,Nación,11,CSF,ESTUDIOS SOBRE POLÍTICA Y REGULACIÓN ENERGÉTICA NACIONAL,"$ 469,858,059.50","$ 469,847,088.50","$ 469,847,088.50","$ 469,847,088.50"
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2199-1900-13,C,2199,1900,13,,,,,Nación,13,CSF,"MANTENIMIENTO ADECUACION Y AMPLIACION DE LA INFRAESTRUCTURA PARA SEDES DEL MME , , BOGOTÁ","$ 351,718,947.00","$ 351,717,797.00","$ 351,717,797.00","$ 351,717,797.00"
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,C-2199-1900-14,C,2199,1900,14,,,,,Nación,13,CSF,"OPTIMIZACION Y ORGANIZACION ARCHIVISTICA DE DOCUMENTOS DEL ARCHIVOCENTRAL DEL MINISTERIO DE MINAS Y ENERGIA , BOGOTA D.C.","$ 571,903,168.00","$ 571,903,166.00","$ 571,903,166.00","$ 571,903,166.00"
21-03-00,SERVICIO GEOLÓGICO COLOMBIANO,A-1-0-1-1,A,1,0,1,1,,,,Nación,10,CSF,SUELDOS DE PERSONAL DE NOMINA,"$ 930,573.00","$ 930,573.00","$ 930,573.00","$ 930,573.00"
21-03-00,SERVICIO GEOLÓGICO COLOMBIANO,A-1-0-1-5,A,1,0,1,5,,,,Nación,10,CSF,OTROS,"$ 4,295,753.00","$ 4,295,753.00","$ 4,295,753.00","$ 4,295,753.00"
21-03-00,SERVICIO GEOLÓGICO COLOMBIANO,A-1-0-1-9,A,1,0,1,9,,,,Nación,10,CSF,"HORAS EXTRAS, DIAS FESTIVOS E INDEMNIZACION POR VACACIONES","$ 3,299,130.00","$ 3,299,130.00","$ 3,299,130.00","$ 3,299,130.00"
21-03-00,SERVICIO GEOLÓGICO COLOMBIANO,A-1-0-2,A,1,0,2,,,,,Nación,10,CSF,SERVICIOS PERSONALES INDIRECTOS,"$ 2,149,546.00","$ 2,149,546.00","$ 2,149,546.00","$ 2,149,546.00"
21-03-00,SERVICIO GEOLÓGICO COLOMBIANO,A-1-0-2,A,1,0,2,,,,,Propios,21,CSF,SERVICIOS PERSONALES INDIRECTOS,"$ 756,483.00","$ 756,483.00","$ 756,483.00","$ 756,483.00"
21-03-00,SERVICIO GEOLÓGICO COLOMBIANO,A-2-0-4,A,2,0,4,,,,,Nación,10,CSF,ADQUISICION DE BIENES Y SERVICIOS,"$ 474,133,413.21","$ 404,680,019.91","$ 391,989,423.91","$ 391,989,423.91"
21-03-00,SERVICIO GEOLÓGICO COLOMBIANO,A-5-1-2-1,A,5,1,2,1,,,,Propios,20,CSF,OTROS GASTOS,"$ 78,042,163.00","$ 78,042,163.00","$ 78,042,163.00","$ 78,042,163.00"
21-03-00,SERVICIO GEOLÓGICO COLOMBIANO,C-2106-1900-1,C,2106,1900,1,,,,,Nación,10,CSF,INVENTARIO Y MONITOREO DE GEOAMENAZAS Y PROCESOS EN LAS CAPAS SUPERFICIALES DE LA TIERRA,"$ 669,894,993.00","$ 635,421,417.00","$ 629,719,670.00","$ 629,719,670.00"
21-03-00,SERVICIO GEOLÓGICO COLOMBIANO,C-2106-1900-2,C,2106,1900,2,,,,,Nación,10,CSF,ACTUALIZACION INSTRUMENTAL DEL SISTEMA SISMOLOGICO NACIONAL DE COLOMBIA,"$ 722,623,902.00","$ 722,276,461.00","$ 722,276,461.00","$ 722,276,461.00"
21-03-00,SERVICIO GEOLÓGICO COLOMBIANO,C-2106-1900-3,C,2106,1900,3,,,,,Nación,10,CSF,AMPLIACION DEL CONOCIMIENTO GEOLOGICO Y DEL POTENCIAL DE RECURSOS DEL SUBSUELO DE LA NACION,"$ 296,050,535.00","$ 296,050,535.00","$ 296,050,535.00","$ 296,050,535.00"
21-03-00,SERVICIO GEOLÓGICO COLOMBIANO,C-2106-1900-3,C,2106,1900,3,,,,,Propios,20,CSF,AMPLIACION DEL CONOCIMIENTO GEOLOGICO Y DEL POTENCIAL DE RECURSOS DEL SUBSUELO DE LA NACION,"$ 124,629,916.00","$ 124,629,916.00","$ 124,629,916.00","$ 124,629,916.00"
21-03-00,SERVICIO GEOLÓGICO COLOMBIANO,C-2106-1900-4,C,2106,1900,4,,,,,Nación,10,CSF,IMPLEMENTACION RED NACIONAL DE ESTACIONES PERMANENTES GEODESICAS SATELITALES GPS PARA ESTUDIOS E INVESTIGACIONES GEODINAMICAS EN EL TERRITORIO NACIONAL,"$ 230,031,022.00","$ 230,031,022.00","$ 230,031,022.00","$ 230,031,022.00"
21-03-00,SERVICIO GEOLÓGICO COLOMBIANO,C-2106-1900-5,C,2106,1900,5,,,,,Nación,10,CSF,"MEJORAMIENTO , DESARROLLO Y PROMOCIÓN DE LAS CAPACIDADES CIENTÍFICAS Y TECNOLÓGICAS DE LAS APLICACIONES NUCLEARES Y RADIACTIVAS","$ 770,790,169.00","$ 769,199,201.00","$ 769,199,201.00","$ 769,199,201.00"
21-09-00,UNIDAD DE PLANEACION MINERO ENERGETICA - UPME,A-2-0-4,A,2,0,4,,,,,Propios,20,CSF,ADQUISICION DE BIENES Y SERVICIOS,"$ 42,791,782.16","$ 42,791,782.16","$ 42,791,782.16","$ 42,791,782.16"
21-10-00,INSTITUTO DE PLANIFICACION Y PROMOCION DE SOLUCIONES  ENERGETICAS PARA LAS ZONAS NO INTERCONECTADAS -IPSE-,A-1-0-2,A,1,0,2,,,,,Propios,20,CSF,SERVICIOS PERSONALES INDIRECTOS,"$ 5,346,399.67","$ 5,346,399.67","$ 5,346,399.67","$ 5,346,399.67"
21-10-00,INSTITUTO DE PLANIFICACION Y PROMOCION DE SOLUCIONES  ENERGETICAS PARA LAS ZONAS NO INTERCONECTADAS -IPSE-,A-2-0-4,A,2,0,4,,,,,Nación,10,CSF,ADQUISICION DE BIENES Y SERVICIOS,"$ 178,178,014.01","$ 178,178,013.21","$ 178,178,013.21","$ 178,178,013.21"
