UEJ,NOMBRE UEJ,RUBRO,TIPO,CTA,"SUB
CTA",OBJ,ORD,"SOR
ORD",ITEM,"SUB
ITEM",FUENTE,REC,SIT,DESCRIPCION,APR. INICIAL,APR. ADICIONADA,APR. REDUCIDA,APR. VIGENTE,APR BLOQUEADA,CDP,APR. DISPONIBLE,COMPROMISO,OBLIGACION,ORDEN PAGO,PAGOS
15-01-12,MINISTERIO DE DEFENSA NACIONAL - DIRECCION GENERAL MARITIMA - DIMAR,A-1-0-1-9,A,1,0,1,9,,,,Nación,16,SSF,"HORAS EXTRAS, DIAS FESTIVOS E INDEMNIZACION POR VACACIONES","$ 6,000,000.00",$ 0.00,$ 0.00,"$ 6,000,000.00",$ 0.00,"$ 3,629,459.00","$ 2,370,541.00","$ 3,629,459.00","$ 3,629,459.00","$ 3,629,459.00","$ 3,629,459.00"
15-01-12,MINISTERIO DE DEFENSA NACIONAL - DIRECCION GENERAL MARITIMA - DIMAR,A-1-0-1-10,A,1,0,1,10,,,,Nación,16,SSF,OTROS GASTOS PERSONALES - PREVIO CONCEPTO DGPPN,"$ 1,144,000,000.00",$ 0.00,$ 0.00,"$ 1,144,000,000.00","$ 822,000,000.00",$ 0.00,"$ 322,000,000.00",$ 0.00,$ 0.00,$ 0.00,$ 0.00
15-01-12,MINISTERIO DE DEFENSA NACIONAL - DIRECCION GENERAL MARITIMA - DIMAR,A-1-0-2,A,1,0,2,,,,,Nación,16,SSF,SERVICIOS PERSONALES INDIRECTOS,"$ 5,974,000,000.00",$ 0.00,$ 0.00,"$ 5,974,000,000.00",$ 0.00,"$ 5,963,893,486.16","$ 10,106,513.84","$ 5,963,893,486.16","$ 5,963,893,486.16","$ 5,963,893,486.16","$ 5,963,893,486.16"
15-01-12,MINISTERIO DE DEFENSA NACIONAL - DIRECCION GENERAL MARITIMA - DIMAR,A-1-0-5,A,1,0,5,,,,,Nación,16,SSF,CONTRIBUCIONES INHERENTES A LA NOMINA SECTOR PRIVADO Y PUBLICO,"$ 5,589,000,000.00",$ 0.00,"$ 922,702,439.00","$ 4,666,297,561.00",$ 0.00,"$ 4,302,286,396.00","$ 364,011,165.00","$ 4,302,286,396.00","$ 4,302,286,396.00","$ 4,302,286,396.00","$ 4,302,286,396.00"
15-01-12,MINISTERIO DE DEFENSA NACIONAL - DIRECCION GENERAL MARITIMA - DIMAR,A-2-0-3,A,2,0,3,,,,,Nación,16,SSF,IMPUESTOS Y MULTAS,"$ 674,000,000.00",$ 0.00,"$ 86,778,863.00","$ 587,221,137.00",$ 0.00,"$ 577,091,373.00","$ 10,129,764.00","$ 577,091,373.00","$ 577,091,373.00","$ 577,091,373.00","$ 577,091,373.00"
15-01-12,MINISTERIO DE DEFENSA NACIONAL - DIRECCION GENERAL MARITIMA - DIMAR,A-2-0-4,A,2,0,4,,,,,Nación,16,SSF,ADQUISICION DE BIENES Y SERVICIOS,"$ 35,535,000,000.00","$ 6,055,908,863.00",$ 0.00,"$ 41,590,908,863.00",$ 0.00,"$ 40,879,516,668.90","$ 711,392,194.10","$ 40,879,516,668.90","$ 40,562,766,649.81","$ 38,838,170,516.27","$ 38,838,170,516.27"
15-01-12,MINISTERIO DE DEFENSA NACIONAL - DIRECCION GENERAL MARITIMA - DIMAR,A-3-5-2-1,A,3,5,2,1,,,,Nación,16,SSF,CESANTIAS DEFINITIVAS,"$ 60,000,000.00",$ 0.00,$ 0.00,"$ 60,000,000.00",$ 0.00,"$ 22,607,122.00","$ 37,392,878.00","$ 22,607,122.00","$ 22,607,122.00","$ 22,607,122.00","$ 22,607,122.00"
15-01-12,MINISTERIO DE DEFENSA NACIONAL - DIRECCION GENERAL MARITIMA - DIMAR,A-3-5-2-2,A,3,5,2,2,,,,Nación,16,SSF,CESANTIAS PARCIALES,"$ 64,000,000.00","$ 30,870,000.00",$ 0.00,"$ 94,870,000.00",$ 0.00,"$ 94,870,000.00",$ 0.00,"$ 94,870,000.00","$ 94,870,000.00","$ 94,870,000.00","$ 94,870,000.00"
15-01-12,MINISTERIO DE DEFENSA NACIONAL - DIRECCION GENERAL MARITIMA - DIMAR,A-3-5-3-37,A,3,5,3,37,,,,Nación,16,SSF,PRESTACIONES SOCIALES,"$ 60,000,000.00",$ 0.00,$ 0.00,"$ 60,000,000.00",$ 0.00,"$ 58,970,527.00","$ 1,029,473.00","$ 58,970,527.00","$ 58,970,527.00","$ 58,970,527.00","$ 58,970,527.00"
15-01-12,MINISTERIO DE DEFENSA NACIONAL - DIRECCION GENERAL MARITIMA - DIMAR,A-5-1-1,A,5,1,1,,,,,Nación,16,SSF,COMPRA DE BIENES Y SERVICIOS,"$ 15,600,000,000.00","$ 6,172,085,400.00",$ 0.00,"$ 21,772,085,400.00",$ 0.00,"$ 21,565,260,808.00","$ 206,824,592.00","$ 21,565,260,808.00","$ 18,125,165,786.00","$ 17,840,455,223.00","$ 17,840,455,223.00"
15-01-12,MINISTERIO DE DEFENSA NACIONAL - DIRECCION GENERAL MARITIMA - DIMAR,C-1504-0100-1,C,1504,0100,1,,,,,Nación,16,SSF,DEMARCACION MARITIMA,"$ 7,919,181,000.00",$ 0.00,"$ 1,621,691,000.00","$ 6,297,490,000.00",$ 0.00,"$ 6,291,604,162.45","$ 5,885,837.55","$ 6,291,604,162.45","$ 6,291,604,162.45","$ 6,273,602,075.45","$ 6,273,602,075.45"
15-01-12,MINISTERIO DE DEFENSA NACIONAL - DIRECCION GENERAL MARITIMA - DIMAR,C-1504-0100-2,C,1504,0100,2,,,,,Nación,16,SSF,DISENO Y CONSTRUCCION SEDES.DIRECCION GENERAL MARITIMA.,"$ 6,495,000,000.00",$ 0.00,$ 0.00,"$ 6,495,000,000.00",$ 0.00,"$ 6,452,609,541.95","$ 42,390,458.05","$ 6,452,609,541.95","$ 6,452,609,541.95","$ 5,880,184,400.82","$ 5,880,184,400.82"
15-01-12,MINISTERIO DE DEFENSA NACIONAL - DIRECCION GENERAL MARITIMA - DIMAR,C-1504-0100-3,C,1504,0100,3,,,,,Nación,16,SSF,MEJORAMIENTO DE LA INVESTIGACION MARITIMA. DIMAR.,"$ 3,617,185,197.00",$ 0.00,$ 0.00,"$ 3,617,185,197.00",$ 0.00,"$ 3,565,224,646.40","$ 51,960,550.60","$ 3,565,224,646.40","$ 2,751,028,596.40","$ 2,457,587,630.40","$ 2,457,587,630.40"
15-01-12,MINISTERIO DE DEFENSA NACIONAL - DIRECCION GENERAL MARITIMA - DIMAR,C-1504-0100-4,C,1504,0100,4,,,,,Nación,16,SSF,IMPLEMENTACIÓN DEL PETI PARA EL FORTALECIMIENTO DEL EJERCICIO DE LA AUTORIDAD MARÍTIMA A NIVEL NACIONAL,"$ 2,000,000,000.00",$ 0.00,"$ 1,593,924,400.00","$ 406,075,600.00",$ 0.00,"$ 405,624,860.00","$ 450,740.00","$ 405,624,860.00","$ 405,624,860.00","$ 405,624,860.00","$ 405,624,860.00"
15-01-12,MINISTERIO DE DEFENSA NACIONAL - DIRECCION GENERAL MARITIMA - DIMAR,C-1504-0100-5,C,1504,0100,5,,,,,Nación,16,SSF,ADQUISICION Y REPOSICION EQUIPO OPERACIONAL. DIRECCION GENERAL MARITIMA,"$ 51,383,924,143.00","$ 22,400,000,000.00","$ 99,000,000.00","$ 73,684,924,143.00",$ 0.00,"$ 72,163,500,866.59","$ 1,521,423,276.41","$ 72,163,500,866.59","$ 71,159,276,173.59","$ 71,159,276,173.59","$ 71,159,276,173.59"
15-01-12,MINISTERIO DE DEFENSA NACIONAL - DIRECCION GENERAL MARITIMA - DIMAR,C-1504-0100-6,C,1504,0100,6,,,,,Nación,16,SSF,ARTICULACIÓN INTERINSTITUCIONAL PARA LA GESTIÓN ESTRATÉGICA DE LA DIMAR A NIVEL NACIONAL,"$ 1,610,000,000.00",$ 0.00,"$ 1,610,000,000.00",$ 0.00,$ 0.00,$ 0.00,$ 0.00,$ 0.00,$ 0.00,$ 0.00,$ 0.00
15-01-12,MINISTERIO DE DEFENSA NACIONAL - DIRECCION GENERAL MARITIMA - DIMAR,C-1504-0100-7,C,1504,0100,7,,,,,Nación,16,SSF,CONSOLIDACIÓN DEL DIRECCIONAMIENTO INSTITUCIONAL DE LA DIMAR A NIVEL NACIONAL,"$ 1,097,709,660.00",$ 0.00,$ 0.00,"$ 1,097,709,660.00",$ 0.00,"$ 1,097,142,892.47","$ 566,767.53","$ 1,097,142,892.47","$ 1,097,142,892.47","$ 1,097,142,892.47","$ 1,097,142,892.47"
15-01-13,MINISTERIO DE DEFENSA NACIONAL DIRECCION CENTRO DE REHABILITACION INCLUSIVA - DCRI,A-1-0-1-1,A,1,0,1,1,,,,Nación,10,CSF,SUELDOS DE PERSONAL DE NOMINA,"$ 2,706,000,000.00",$ 0.00,"$ 100,000,000.00","$ 2,606,000,000.00",$ 0.00,"$ 2,505,056,098.00","$ 100,943,902.00","$ 2,505,056,098.00","$ 2,505,056,098.00","$ 2,505,056,098.00","$ 2,505,056,098.00"
15-01-13,MINISTERIO DE DEFENSA NACIONAL DIRECCION CENTRO DE REHABILITACION INCLUSIVA - DCRI,A-1-0-1-5,A,1,0,1,5,,,,Nación,10,CSF,OTROS,"$ 2,877,000,000.00",$ 0.00,$ 0.00,"$ 2,877,000,000.00",$ 0.00,"$ 2,752,450,120.00","$ 124,549,880.00","$ 2,752,450,120.00","$ 2,752,450,120.00","$ 2,752,450,120.00","$ 2,752,450,120.00"
15-01-13,MINISTERIO DE DEFENSA NACIONAL DIRECCION CENTRO DE REHABILITACION INCLUSIVA - DCRI,A-1-0-1-9,A,1,0,1,9,,,,Nación,10,CSF,"HORAS EXTRAS, DIAS FESTIVOS E INDEMNIZACION POR VACACIONES",$ 0.00,"$ 10,000,000.00",$ 0.00,"$ 10,000,000.00",$ 0.00,"$ 8,005,001.00","$ 1,994,999.00","$ 8,005,001.00","$ 8,005,001.00","$ 8,005,001.00","$ 8,005,001.00"
15-01-13,MINISTERIO DE DEFENSA NACIONAL DIRECCION CENTRO DE REHABILITACION INCLUSIVA - DCRI,A-1-0-2,A,1,0,2,,,,,Nación,10,CSF,SERVICIOS PERSONALES INDIRECTOS,$ 0.00,"$ 4,000,000.00",$ 0.00,"$ 4,000,000.00",$ 0.00,"$ 1,016,800.00","$ 2,983,200.00","$ 1,016,800.00","$ 1,016,800.00","$ 1,016,800.00","$ 1,016,800.00"
15-01-13,MINISTERIO DE DEFENSA NACIONAL DIRECCION CENTRO DE REHABILITACION INCLUSIVA - DCRI,A-1-0-5,A,1,0,5,,,,,Nación,10,CSF,CONTRIBUCIONES INHERENTES A LA NOMINA SECTOR PRIVADO Y PUBLICO,"$ 923,000,000.00","$ 455,000,000.00",$ 0.00,"$ 1,378,000,000.00",$ 0.00,"$ 1,294,673,679.00","$ 83,326,321.00","$ 1,294,673,679.00","$ 1,294,673,679.00","$ 1,294,673,679.00","$ 1,294,673,679.00"
15-01-13,MINISTERIO DE DEFENSA NACIONAL DIRECCION CENTRO DE REHABILITACION INCLUSIVA - DCRI,A-2-0-3,A,2,0,3,,,,,Nación,10,CSF,IMPUESTOS Y MULTAS,"$ 1,000,000.00",$ 0.00,$ 0.00,"$ 1,000,000.00",$ 0.00,$ 0.00,"$ 1,000,000.00",$ 0.00,$ 0.00,$ 0.00,$ 0.00
15-01-13,MINISTERIO DE DEFENSA NACIONAL DIRECCION CENTRO DE REHABILITACION INCLUSIVA - DCRI,A-2-0-4,A,2,0,4,,,,,Nación,10,CSF,ADQUISICION DE BIENES Y SERVICIOS,"$ 5,487,000,000.00",$ 0.00,"$ 268,000,000.00","$ 5,219,000,000.00",$ 0.00,"$ 5,207,515,612.90","$ 11,484,387.10","$ 5,207,515,612.90","$ 4,697,046,087.90","$ 4,697,046,087.90","$ 4,697,046,087.90"
15-03-00,CAJA DE RETIRO DE LAS FUERZAS MILITARES,A-1-0-1-1,A,1,0,1,1,,,,Propios,20,CSF,SUELDOS DE PERSONAL DE NOMINA,"$ 3,133,430,000.00","$ 159,867,558.00",$ 0.00,"$ 3,293,297,558.00",$ 0.00,"$ 3,271,278,934.00","$ 22,018,624.00","$ 3,271,278,934.00","$ 3,271,278,934.00","$ 3,271,278,934.00","$ 3,271,278,934.00"
15-03-00,CAJA DE RETIRO DE LAS FUERZAS MILITARES,A-1-0-1-4,A,1,0,1,4,,,,Propios,20,CSF,PRIMA TECNICA,"$ 247,612,000.00",$ 0.00,"$ 22,140,595.00","$ 225,471,405.00",$ 0.00,"$ 225,471,405.00",$ 0.00,"$ 225,471,405.00","$ 225,471,405.00","$ 225,471,405.00","$ 225,471,405.00"
15-03-00,CAJA DE RETIRO DE LAS FUERZAS MILITARES,A-1-0-1-5,A,1,0,1,5,,,,Propios,20,CSF,OTROS,"$ 966,329,000.00","$ 81,663,068.00",$ 0.00,"$ 1,047,992,068.00",$ 0.00,"$ 1,036,375,472.00","$ 11,616,596.00","$ 1,036,375,472.00","$ 1,035,728,335.00","$ 1,035,728,335.00","$ 1,035,728,335.00"
15-03-00,CAJA DE RETIRO DE LAS FUERZAS MILITARES,A-1-0-1-9,A,1,0,1,9,,,,Propios,20,CSF,"HORAS EXTRAS, DIAS FESTIVOS E INDEMNIZACION POR VACACIONES","$ 20,768,000.00","$ 12,646,303.00",$ 0.00,"$ 33,414,303.00",$ 0.00,"$ 31,422,947.00","$ 1,991,356.00","$ 31,422,947.00","$ 31,166,651.00","$ 31,166,651.00","$ 31,166,651.00"
15-03-00,CAJA DE RETIRO DE LAS FUERZAS MILITARES,A-1-0-1-10,A,1,0,1,10,,,,Propios,20,CSF,OTROS GASTOS PERSONALES - PREVIO CONCEPTO DGPPN,"$ 292,437,000.00",$ 0.00,"$ 137,859,377.00","$ 154,577,623.00","$ 154,577,623.00",$ 0.00,$ 0.00,$ 0.00,$ 0.00,$ 0.00,$ 0.00
15-03-00,CAJA DE RETIRO DE LAS FUERZAS MILITARES,A-1-0-2,A,1,0,2,,,,,Propios,20,CSF,SERVICIOS PERSONALES INDIRECTOS,"$ 4,231,288,000.00",$ 0.00,"$ 108,430,539.00","$ 4,122,857,461.00",$ 0.00,"$ 4,078,359,232.00","$ 44,498,229.00","$ 4,078,359,232.00","$ 4,075,406,320.00","$ 4,056,267,026.00","$ 4,056,267,026.00"
15-03-00,CAJA DE RETIRO DE LAS FUERZAS MILITARES,A-1-0-5,A,1,0,5,,,,,Propios,20,CSF,CONTRIBUCIONES INHERENTES A LA NOMINA SECTOR PRIVADO Y PUBLICO,"$ 1,386,697,000.00","$ 14,253,582.00",$ 0.00,"$ 1,400,950,582.00",$ 0.00,"$ 1,381,952,636.00","$ 18,997,946.00","$ 1,381,952,636.00","$ 1,381,952,636.00","$ 1,381,952,636.00","$ 1,381,952,636.00"
15-03-00,CAJA DE RETIRO DE LAS FUERZAS MILITARES,A-2-0-3,A,2,0,3,,,,,Propios,20,CSF,IMPUESTOS Y MULTAS,"$ 2,678,000,000.00",$ 0.00,"$ 1,427,817,000.00","$ 1,250,183,000.00",$ 0.00,"$ 1,198,409,506.08","$ 51,773,493.92","$ 1,198,409,506.08","$ 1,198,409,506.08","$ 1,184,090,760.94","$ 1,184,090,760.94"
15-03-00,CAJA DE RETIRO DE LAS FUERZAS MILITARES,A-2-0-4,A,2,0,4,,,,,Propios,20,CSF,ADQUISICION DE BIENES Y SERVICIOS,"$ 2,969,304,000.00","$ 441,258,936.00","$ 217,323,777.00","$ 3,193,239,159.00",$ 0.00,"$ 3,053,390,888.45","$ 139,848,270.55","$ 3,053,390,888.45","$ 3,053,390,888.45","$ 3,044,063,185.85","$ 3,044,063,185.85"
15-03-00,CAJA DE RETIRO DE LAS FUERZAS MILITARES,A-3-2-1-1,A,3,2,1,1,,,,Nación,11,SSF,CUOTA DE AUDITAJE CONTRANAL,"$ 3,290,700,000.00","$ 213,358,796.00",$ 0.00,"$ 3,504,058,796.00",$ 0.00,"$ 3,290,700,000.00","$ 213,358,796.00","$ 3,290,700,000.00","$ 3,290,700,000.00","$ 3,290,700,000.00","$ 3,290,700,000.00"
15-03-00,CAJA DE RETIRO DE LAS FUERZAS MILITARES,A-3-2-1-1,A,3,2,1,1,,,,Propios,20,CSF,CUOTA DE AUDITAJE CONTRANAL,"$ 393,750,000.00","$ 1,203,881,841.00",$ 0.00,"$ 1,597,631,841.00",$ 0.00,"$ 1,597,631,841.00",$ 0.00,"$ 1,597,631,841.00","$ 1,597,631,841.00","$ 1,597,631,841.00","$ 1,597,631,841.00"
15-03-00,CAJA DE RETIRO DE LAS FUERZAS MILITARES,A-3-5-1-1,A,3,5,1,1,,,,Propios,20,CSF,MESADAS PENSIONALES,"$ 1,925,665,000.00",$ 0.00,"$ 300,000,000.00","$ 1,625,665,000.00",$ 0.00,"$ 1,568,064,788.00","$ 57,600,212.00","$ 1,568,064,788.00","$ 1,568,064,788.00","$ 1,568,064,788.00","$ 1,568,064,788.00"
15-03-00,CAJA DE RETIRO DE LAS FUERZAS MILITARES,A-3-5-1-4,A,3,5,1,4,,,,Nación,10,CSF,ASIGNACIONES DE RETIRO,"$ 2,426,546,980,000.00",$ 0.00,"$ 32,654,000,000.00","$ 2,393,892,980,000.00",$ 0.00,"$ 2,393,892,980,000.00",$ 0.00,"$ 2,393,892,980,000.00","$ 2,393,892,980,000.00","$ 2,393,892,980,000.00","$ 2,393,892,980,000.00"
15-03-00,CAJA DE RETIRO DE LAS FUERZAS MILITARES,A-3-5-1-4,A,3,5,1,4,,,,Propios,20,CSF,ASIGNACIONES DE RETIRO,"$ 171,096,241,000.00",$ 0.00,$ 0.00,"$ 171,096,241,000.00",$ 0.00,"$ 171,096,241,000.00",$ 0.00,"$ 171,096,241,000.00","$ 171,096,241,000.00","$ 171,096,241,000.00","$ 171,096,241,000.00"
15-03-00,CAJA DE RETIRO DE LAS FUERZAS MILITARES,A-3-5-1-5,A,3,5,1,5,,,,Propios,20,CSF,BONOS PENSIONALES,"$ 146,641,000.00","$ 340,000,000.00",$ 0.00,"$ 486,641,000.00",$ 0.00,"$ 154,111,487.00","$ 332,529,513.00","$ 154,111,487.00","$ 144,901,937.00","$ 144,901,937.00","$ 144,901,937.00"
15-03-00,CAJA DE RETIRO DE LAS FUERZAS MILITARES,A-3-5-1-8,A,3,5,1,8,,,,Propios,20,CSF,CUOTAS PARTES PENSIONALES,"$ 15,615,000.00","$ 7,600,000.00",$ 0.00,"$ 23,215,000.00",$ 0.00,"$ 14,459,611.00","$ 8,755,389.00","$ 14,459,611.00","$ 14,459,611.00","$ 14,459,611.00","$ 14,459,611.00"
15-03-00,CAJA DE RETIRO DE LAS FUERZAS MILITARES,A-3-5-2-1,A,3,5,2,1,,,,Propios,20,CSF,CESANTIAS DEFINITIVAS,"$ 51,947,000.00","$ 65,000,000.00",$ 0.00,"$ 116,947,000.00",$ 0.00,"$ 83,274,227.00","$ 33,672,773.00","$ 83,274,227.00","$ 83,274,227.00","$ 83,274,227.00","$ 83,274,227.00"
15-03-00,CAJA DE RETIRO DE LAS FUERZAS MILITARES,A-3-5-2-2,A,3,5,2,2,,,,Propios,20,CSF,CESANTIAS PARCIALES,"$ 493,500,000.00",$ 0.00,"$ 112,600,000.00","$ 380,900,000.00",$ 0.00,"$ 195,377,625.00","$ 185,522,375.00","$ 195,377,625.00","$ 195,377,625.00","$ 195,377,625.00","$ 195,377,625.00"
15-03-00,CAJA DE RETIRO DE LAS FUERZAS MILITARES,A-3-5-3-3,A,3,5,3,3,,,,Nación,10,CSF,APORTE PREVISION SOCIAL SERVICIOS MEDICOS,"$ 176,223,776,000.00",$ 0.00,"$ 10,000,000,000.00","$ 166,223,776,000.00",$ 0.00,"$ 166,223,776,000.00",$ 0.00,"$ 166,223,776,000.00","$ 166,223,776,000.00","$ 166,223,776,000.00","$ 166,223,776,000.00"
15-03-00,CAJA DE RETIRO DE LAS FUERZAS MILITARES,A-3-5-3-7,A,3,5,3,7,,,,Nación,10,CSF,AUXILIOS FUNERARIOS,"$ 2,000,000,000.00",$ 0.00,$ 0.00,"$ 2,000,000,000.00",$ 0.00,"$ 1,996,598,365.00","$ 3,401,635.00","$ 1,996,598,365.00","$ 1,996,598,365.00","$ 1,996,598,365.00","$ 1,996,598,365.00"
15-03-00,CAJA DE RETIRO DE LAS FUERZAS MILITARES,A-3-5-3-51-1,A,3,5,3,51,1,,,Nación,10,CSF,ASIGNACIONES DE RETIRO ,$ 0.00,"$ 241,845,160,000.00",$ 0.00,"$ 241,845,160,000.00",$ 0.00,"$ 225,817,233,647.00","$ 16,027,926,353.00","$ 225,817,233,647.00","$ 225,817,233,647.00","$ 225,817,233,647.00","$ 225,817,233,647.00"
15-03-00,CAJA DE RETIRO DE LAS FUERZAS MILITARES,A-3-5-3-51-2,A,3,5,3,51,2,,,Nación,10,CSF,APORTE PREVISION SOCIAL SERVICIOS MEDICOS,$ 0.00,"$ 37,101,314,000.00",$ 0.00,"$ 37,101,314,000.00",$ 0.00,"$ 35,634,729,600.00","$ 1,466,584,400.00","$ 35,634,729,600.00","$ 18,560,701,693.00","$ 18,560,701,693.00","$ 18,560,701,693.00"
15-03-00,CAJA DE RETIRO DE LAS FUERZAS MILITARES,A-3-5-3-64,A,3,5,3,64,,,,Propios,20,CSF,"BIENESTAR SOCIAL AFILIADOS DE LA CAJA DE RETIRO DE LAS FUERZAS MILITARES Y CAJA DE SUELDOS DE RETIRO DE LA POLICIA NACIONAL, DECRETOS 2002 Y 2003 DE 1984","$ 210,000,000.00",$ 0.00,$ 0.00,"$ 210,000,000.00",$ 0.00,"$ 186,971,954.00","$ 23,028,046.00","$ 186,971,954.00","$ 186,971,954.00","$ 186,971,954.00","$ 186,971,954.00"
15-03-00,CAJA DE RETIRO DE LAS FUERZAS MILITARES,A-3-6-1-1,A,3,6,1,1,,,,Nación,10,CSF,SENTENCIAS Y CONCILIACIONES,"$ 29,765,381,000.00",$ 0.00,$ 0.00,"$ 29,765,381,000.00",$ 0.00,"$ 29,763,507,089.94","$ 1,873,910.06","$ 29,763,507,089.94","$ 29,763,507,089.94","$ 29,653,583,618.94","$ 29,653,583,618.94"
15-03-00,CAJA DE RETIRO DE LAS FUERZAS MILITARES,A-3-6-1-1,A,3,6,1,1,,,,Propios,20,CSF,SENTENCIAS Y CONCILIACIONES,"$ 44,733,804,000.00",$ 0.00,$ 0.00,"$ 44,733,804,000.00",$ 0.00,"$ 38,317,364,458.06","$ 6,416,439,541.94","$ 38,317,364,458.06","$ 38,317,364,458.06","$ 35,291,512,916.24","$ 35,291,512,916.24"
15-03-00,CAJA DE RETIRO DE LAS FUERZAS MILITARES,A-3-6-1-1,A,3,6,1,1,,,,Propios,21,CSF,SENTENCIAS Y CONCILIACIONES,"$ 3,896,033,000.00",$ 0.00,$ 0.00,"$ 3,896,033,000.00",$ 0.00,"$ 186,437,468.00","$ 3,709,595,532.00","$ 186,437,468.00","$ 186,437,468.00","$ 156,163,999.00","$ 156,163,999.00"
15-03-00,CAJA DE RETIRO DE LAS FUERZAS MILITARES,A-5-1-2-1,A,5,1,2,1,,,,Propios,20,CSF,OTROS GASTOS,"$ 3,605,221,000.00",$ 0.00,$ 0.00,"$ 3,605,221,000.00",$ 0.00,"$ 3,512,065,313.76","$ 93,155,686.24","$ 3,512,065,313.76","$ 3,512,065,313.76","$ 2,725,568,984.13","$ 2,725,568,984.13"
15-03-00,CAJA DE RETIRO DE LAS FUERZAS MILITARES,C-1507-0100-1,C,1507,0100,1,,,,,Propios,21,CSF,MANTENIMIENTO MAYOR DE LOS BIENES INMUEBLES DE CREMIL EN EL CENTRO INTERNACIONAL TEQUENDAMA BOGOTA,"$ 485,500,000.00",$ 0.00,"$ 2,000,000.00","$ 483,500,000.00",$ 0.00,"$ 483,500,000.00",$ 0.00,"$ 483,500,000.00","$ 63,000,000.00","$ 63,000,000.00","$ 63,000,000.00"
15-03-00,CAJA DE RETIRO DE LAS FUERZAS MILITARES,C-1507-0100-2,C,1507,0100,2,,,,,Propios,21,CSF,FORTALECIMIENTO EN LA RECEPCIÓN Y COMERCIALIZACIÓN DE LOS BIENES INMUEBLES DE CREMIL EN EL BARRIO EL PEDREGAL BOGOTÁ PARA GARANTIZAR SU RENTABILIDAD,"$ 375,000,000.00",$ 0.00,"$ 375,000,000.00",$ 0.00,$ 0.00,$ 0.00,$ 0.00,$ 0.00,$ 0.00,$ 0.00,$ 0.00
15-03-00,CAJA DE RETIRO DE LAS FUERZAS MILITARES,C-1599-0100-1,C,1599,0100,1,,,,,Propios,21,CSF,FORTALECIMIENTO DE LA GESTIÓN TECNOLÓGICA  DE LA CAJA DE RETIRO DE LAS FUERZAS MILITARES,"$ 4,639,500,000.00",$ 0.00,"$ 7,580,000.00","$ 4,631,920,000.00",$ 0.00,"$ 4,420,409,510.83","$ 211,510,489.17","$ 4,420,409,510.83","$ 2,493,748,422.24","$ 2,493,748,422.24","$ 2,493,748,422.24"
15-07-00,INSTITUTO CASAS FISCALES DEL EJERCITO,A-1-0-1-1,A,1,0,1,1,,,,Propios,20,CSF,SUELDOS DE PERSONAL DE NOMINA,"$ 1,942,000,000.00","$ 90,000,000.00",$ 0.00,"$ 2,032,000,000.00",$ 0.00,"$ 1,933,795,851.00","$ 98,204,149.00","$ 1,933,795,851.00","$ 1,933,795,851.00","$ 1,933,795,851.00","$ 1,933,795,851.00"
15-07-00,INSTITUTO CASAS FISCALES DEL EJERCITO,A-1-0-1-4,A,1,0,1,4,,,,Propios,20,CSF,PRIMA TECNICA,"$ 195,000,000.00",$ 0.00,$ 0.00,"$ 195,000,000.00",$ 0.00,"$ 170,824,353.00","$ 24,175,647.00","$ 170,824,353.00","$ 170,824,353.00","$ 170,824,353.00","$ 170,824,353.00"
15-07-00,INSTITUTO CASAS FISCALES DEL EJERCITO,A-1-0-1-5,A,1,0,1,5,,,,Propios,20,CSF,OTROS,"$ 664,000,000.00",$ 0.00,$ 0.00,"$ 664,000,000.00",$ 0.00,"$ 627,145,410.00","$ 36,854,590.00","$ 627,145,410.00","$ 627,145,410.00","$ 621,883,444.00","$ 621,883,444.00"
15-07-00,INSTITUTO CASAS FISCALES DEL EJERCITO,A-1-0-1-9,A,1,0,1,9,,,,Propios,20,CSF,"HORAS EXTRAS, DIAS FESTIVOS E INDEMNIZACION POR VACACIONES","$ 48,000,000.00","$ 26,000,000.00",$ 0.00,"$ 74,000,000.00",$ 0.00,"$ 50,534,849.00","$ 23,465,151.00","$ 50,534,849.00","$ 50,534,849.00","$ 48,494,131.00","$ 48,494,131.00"
15-07-00,INSTITUTO CASAS FISCALES DEL EJERCITO,A-1-0-1-10,A,1,0,1,10,,,,Propios,20,CSF,OTROS GASTOS PERSONALES - PREVIO CONCEPTO DGPPN,"$ 270,000,000.00",$ 0.00,"$ 160,000,000.00","$ 110,000,000.00","$ 110,000,000.00",$ 0.00,$ 0.00,$ 0.00,$ 0.00,$ 0.00,$ 0.00
15-07-00,INSTITUTO CASAS FISCALES DEL EJERCITO,A-1-0-2,A,1,0,2,,,,,Propios,20,CSF,SERVICIOS PERSONALES INDIRECTOS,"$ 337,000,000.00","$ 44,000,000.00",$ 0.00,"$ 381,000,000.00",$ 0.00,"$ 377,003,000.00","$ 3,997,000.00","$ 377,003,000.00","$ 377,003,000.00","$ 370,336,333.33","$ 370,336,333.33"
15-07-00,INSTITUTO CASAS FISCALES DEL EJERCITO,A-1-0-5,A,1,0,5,,,,,Propios,20,CSF,CONTRIBUCIONES INHERENTES A LA NOMINA SECTOR PRIVADO Y PUBLICO,"$ 929,000,000.00",$ 0.00,$ 0.00,"$ 929,000,000.00",$ 0.00,"$ 846,498,605.00","$ 82,501,395.00","$ 846,498,605.00","$ 846,498,605.00","$ 772,059,229.00","$ 772,059,229.00"
