Tabla 1
Año Fiscal:;2017;;;;;;;;;;;;;;;;
Vigencia:;Cuentas x Pagar;;;;;;;;;;;;;;;;
Periodo:;Enero-Diciembre;;;;;;;;;;;;;;;;
UEJ;NOMBRE UEJ;RUBRO;TIPO;CTA;"SUB
CTA";OBJ;ORD;"SOR
ORD";ITEM;"SUB
ITEM";FUENTE;REC;SIT;DESCRIPCION;OBLIGACION;ORDEN PAGO;PAGOS
11-04-00;UNIDAD ADMINISTRATIVA ESPECIAL MIGRACION COLOMBIA;A-1-0-2;A;1;0;2;;;;;Nación;10;CSF;SERVICIOS PERSONALES INDIRECTOS;$ 5.704.000,00;$ 5.704.000,00;$ 5.704.000,00
11-04-00;UNIDAD ADMINISTRATIVA ESPECIAL MIGRACION COLOMBIA;A-1-0-2;A;1;0;2;;;;;Propios;20;CSF;SERVICIOS PERSONALES INDIRECTOS;$ 17.231.871,00;$ 17.231.871,00;$ 17.231.871,00
11-04-00;UNIDAD ADMINISTRATIVA ESPECIAL MIGRACION COLOMBIA;A-2-0-3;A;2;0;3;;;;;Propios;20;CSF;IMPUESTOS Y MULTAS;$ 1.350.767,66;$ 1.350.767,66;$ 1.350.767,66
11-04-00;UNIDAD ADMINISTRATIVA ESPECIAL MIGRACION COLOMBIA;A-2-0-4;A;2;0;4;;;;;Nación;10;CSF;ADQUISICION DE BIENES Y SERVICIOS;$ 516.797.884,95;$ 516.797.884,95;$ 516.797.884,95
11-04-00;UNIDAD ADMINISTRATIVA ESPECIAL MIGRACION COLOMBIA;A-2-0-4;A;2;0;4;;;;;Propios;20;CSF;ADQUISICION DE BIENES Y SERVICIOS;$ 977.322.711,36;$ 974.276.094,10;$ 974.276.094,10
11-04-00;UNIDAD ADMINISTRATIVA ESPECIAL MIGRACION COLOMBIA;C-113-1002-1;C;113;1002;1;;;;;Propios;20;CSF;ADECUACIÓN , AMPLIACIÓN, ADQUISICIÓN, DOTACIÓN Y MANTENIMIENTO DE LAS SEDES Y PUESTOS MIGRATORIOS DE LA UNIDAD ADMINISTRATIVA ESPECIAL DE MIGRACIÓN – COLOMBIA NACIONAL;$ 289.890.764,00;$ 289.890.764,00;$ 289.890.764,00
11-04-00;UNIDAD ADMINISTRATIVA ESPECIAL MIGRACION COLOMBIA;C-223-1002-1;C;223;1002;1;;;;;Nación;10;CSF;MEJORAMIENTO DE LA INFRAESTRUCTURA TECNOLOGICA Y DE COMUNICACIONES A NIVEL NACIONAL;$ 346.749.275,67;$ 346.749.275,67;$ 346.749.275,67
11-04-00;UNIDAD ADMINISTRATIVA ESPECIAL MIGRACION COLOMBIA;C-223-1002-1;C;223;1002;1;;;;;Propios;20;CSF;MEJORAMIENTO DE LA INFRAESTRUCTURA TECNOLOGICA Y DE COMUNICACIONES A NIVEL NACIONAL;$ 335.608.975,52;$ 335.608.975,52;$ 335.608.975,52
11-04-00;UNIDAD ADMINISTRATIVA ESPECIAL MIGRACION COLOMBIA;C-223-1002-1;C;223;1002;1;;;;;Propios;21;CSF;MEJORAMIENTO DE LA INFRAESTRUCTURA TECNOLOGICA Y DE COMUNICACIONES A NIVEL NACIONAL;$ 18.270.453,48;$ 18.270.453,48;$ 18.270.453,48
11-04-00;UNIDAD ADMINISTRATIVA ESPECIAL MIGRACION COLOMBIA;C-450-1002-1;C;450;1002;1;;;;;Propios;20;CSF;IMPLEMENTACIÓN DEL PROGRAMA DE  GESTIÓN Y CONSERVACIÓN DOCUMENTAL A NIVEL NACIONAL;$ 137.679.575,00;$ 137.679.575,00;$ 137.679.575,00
11-04-00;UNIDAD ADMINISTRATIVA ESPECIAL MIGRACION COLOMBIA;C-520-1002-1;C;520;1002;1;;;;;Propios;20;CSF;FORTALECIMIENTO DE LAS CAPACIDADES INSTITUCIONALES PARA EL SERVICIO MIGRATORIO COLOMBIANO;$ 14.883.333,00;$ 14.883.333,00;$ 14.883.333,00
12-01-01;MINISTERIO DE JUSTICIA Y DEL DERECHO - GESTIÓN GENERAL;A-1-0-1-9;A;1;0;1;9;;;;Nación;10;CSF;HORAS EXTRAS, DIAS FESTIVOS E INDEMNIZACION POR VACACIONES;$ 46.698.119,00;$ 46.698.119,00;$ 46.698.119,00
12-01-01;MINISTERIO DE JUSTICIA Y DEL DERECHO - GESTIÓN GENERAL;A-1-0-2;A;1;0;2;;;;;Nación;10;CSF;SERVICIOS PERSONALES INDIRECTOS;$ 523.289.436,00;$ 523.289.436,00;$ 523.289.436,00
12-01-01;MINISTERIO DE JUSTICIA Y DEL DERECHO - GESTIÓN GENERAL;A-1-0-2;A;1;0;2;;;;;Nación;11;SSF;SERVICIOS PERSONALES INDIRECTOS;$ 8.932.000,00;$ 8.932.000,00;$ 8.932.000,00
12-01-01;MINISTERIO DE JUSTICIA Y DEL DERECHO - GESTIÓN GENERAL;A-2-0-4;A;2;0;4;;;;;Nación;10;CSF;ADQUISICION DE BIENES Y SERVICIOS;$ 127.226.173,86;$ 127.226.173,86;$ 127.226.173,86
12-01-01;MINISTERIO DE JUSTICIA Y DEL DERECHO - GESTIÓN GENERAL;A-2-0-4;A;2;0;4;;;;;Nación;16;CSF;ADQUISICION DE BIENES Y SERVICIOS;$ 5.718.991,64;$ 5.718.991,64;$ 5.718.991,64
12-01-01;MINISTERIO DE JUSTICIA Y DEL DERECHO - GESTIÓN GENERAL;A-3-2-1-41;A;3;2;1;41;;;;Nación;10;CSF;FONDO PARA LA LUCHA CONTRA LAS DROGAS;$ 740.300,00;$ 740.300,00;$ 740.300,00
12-01-01;MINISTERIO DE JUSTICIA Y DEL DERECHO - GESTIÓN GENERAL;A-3-2-1-41;A;3;2;1;41;;;;Nación;16;CSF;FONDO PARA LA LUCHA CONTRA LAS DROGAS;$ 133.783.960,00;$ 133.783.960,00;$ 133.783.960,00
12-01-01;MINISTERIO DE JUSTICIA Y DEL DERECHO - GESTIÓN GENERAL;A-3-4-1-66;A;3;4;1;66;;;;Nación;10;CSF;ACUERDO DE COOPERACION ENTRE EL INSTITUTO LATINOAMERICANO DE LAS NACIONES UNIDAS PARA LA PREVENCION DEL DELITO Y EL TRATAMIENTO DEL DELINCUENTE - ILANUD (LEY 43 DE 1989);$ 0,00;$ 0,00;$ 0,00
12-01-01;MINISTERIO DE JUSTICIA Y DEL DERECHO - GESTIÓN GENERAL;A-3-6-1-1;A;3;6;1;1;;;;Nación;10;CSF;SENTENCIAS Y CONCILIACIONES;$ 65.208.094,74;$ 65.208.094,74;$ 65.208.094,74
12-01-01;MINISTERIO DE JUSTICIA Y DEL DERECHO - GESTIÓN GENERAL;C-111-800-1;C;111;800;1;;;;;Nación;16;CSF;APOYO PARA LA COFINANCIACION DE LA CONSTRUCCIÓN Y MEJORAMIENTO DE LAS CASAS DE JUSTICIA;$ 2.584.361.083,78;$ 2.584.361.083,78;$ 2.584.361.083,78
12-01-01;MINISTERIO DE JUSTICIA Y DEL DERECHO - GESTIÓN GENERAL;C-213-800-2;C;213;800;2;;;;;Nación;11;CSF;ADECUACIÓN E IMPLEMENTACIÓN DEL MODELO DE ARQUITECTURA EMPRESARIAL EN EL MINISTERIO DE JUSTICIA Y DEL DERECHO , NACIONAL;$ 1.011.809.360,10;$ 1.011.809.360,10;$ 1.011.809.360,10
12-01-01;MINISTERIO DE JUSTICIA Y DEL DERECHO - GESTIÓN GENERAL;C-213-800-2;C;213;800;2;;;;;Nación;13;CSF;ADECUACIÓN E IMPLEMENTACIÓN DEL MODELO DE ARQUITECTURA EMPRESARIAL EN EL MINISTERIO DE JUSTICIA Y DEL DERECHO , NACIONAL;$ 254.256.813,90;$ 254.256.813,90;$ 254.256.813,90
12-01-01;MINISTERIO DE JUSTICIA Y DEL DERECHO - GESTIÓN GENERAL;C-213-800-2;C;213;800;2;;;;;Nación;16;CSF;ADECUACIÓN E IMPLEMENTACIÓN DEL MODELO DE ARQUITECTURA EMPRESARIAL EN EL MINISTERIO DE JUSTICIA Y DEL DERECHO , NACIONAL;$ 13.990.838,00;$ 13.990.838,00;$ 13.990.838,00
12-01-01;MINISTERIO DE JUSTICIA Y DEL DERECHO - GESTIÓN GENERAL;C-520-800-28;C;520;800;28;;;;;Nación;15;SSF;APOYO AL PROGRAMA DE FORTALECIMIENTO DEL ACCESO A LA JUSTICIA EN COLOMBIA - DONACION AECID A NIVEL   NACIONAL;$ 9.464.987,00;$ 9.464.987,00;$ 9.464.987,00
12-01-01;MINISTERIO DE JUSTICIA Y DEL DERECHO - GESTIÓN GENERAL;C-520-800-34;C;520;800;34;;;;;Nación;16;CSF;AMPLIACIÓN Y FORTALECIMIENTO DE LA OFERTA DE SERVICIOS DE JUSTICIA NACIONAL;$ 663.852.735,00;$ 663.852.735,00;$ 663.852.735,00
12-04-00;SUPERINTENDENCIA DE NOTARIADO Y REGISTRO;A-2-0-4;A;2;0;4;;;;;Propios;20;CSF;ADQUISICION DE BIENES Y SERVICIOS;$ 19.316.241,00;$ 19.316.241,00;$ 19.316.241,00
12-04-00;SUPERINTENDENCIA DE NOTARIADO Y REGISTRO;A-3-5-1-32;A;3;5;1;32;;;;Propios;20;CSF;MESADAS PENSIONALES LIQUIDADO FRONPRENOR - TRANSFERIR A FOPEP;$ 3.477.275,00;$ 3.477.275,00;$ 3.477.275,00
12-04-00;SUPERINTENDENCIA DE NOTARIADO Y REGISTRO;A-3-6-3-60;A;3;6;3;60;;;;Propios;26;CSF;FONDO PARA LOS NOTARIOS DE INSUFICIENTES INGRESOS. DECRETO 1672 DE 1997;$ 11.159.900,00;$ 11.159.900,00;$ 11.159.900,00
12-04-00;SUPERINTENDENCIA DE NOTARIADO Y REGISTRO;C-223-800-1;C;223;800;1;;;;;Propios;21;CSF;FORTALECIMIENTO DE LAS TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES TIC DE LA SUPERINTENDENCIA DE NOTARIADO Y REGISTRO;$ 58.715.667,00;$ 58.715.667,00;$ 58.715.667,00
12-04-00;SUPERINTENDENCIA DE NOTARIADO Y REGISTRO;C-450-800-1;C;450;800;1;;;;;Propios;21;CSF;SISTEMATIZACION DE LOS PROCESOS ADMINISTRATIVOS Y JURIDICOS DE LA SUPERINTENDENCIA DE NOTARIADO Y REGISTRO.;$ 2.532.500,00;$ 2.532.500,00;$ 2.532.500,00
12-04-00;SUPERINTENDENCIA DE NOTARIADO Y REGISTRO;C-450-1107-1;C;450;1107;1;;;;;Propios;21;CSF;PROTECCION ,RESTITUCION Y FORMALIZACION DE LOS BIENES INMUEBLES ABANDONADOS Y DESPOJADOS A CAUSA DE LA VIOLENCIA A NIVEL NACIONAL;$ 59.210.630,33;$ 59.210.630,33;$ 59.210.630,33
12-04-00;SUPERINTENDENCIA DE NOTARIADO Y REGISTRO;C-520-800-9;C;520;800;9;;;;;Propios;21;CSF;IMPLEMENTACIÓN DE LAS HERRAMIENTAS, PROCESOS Y PROCEDIMIENTOS DE LA INFORMACIÓN FINANCIERA EN LA SNR;$ 3.385.003,00;$ 3.385.003,00;$ 3.385.003,00
12-04-00;SUPERINTENDENCIA DE NOTARIADO Y REGISTRO;C-520-803-1;C;520;803;1;;;;;Propios;20;CSF;ACTUALIZACION EN LINEA DE  LAS BASES DE DATOS DE REGISTRO Y CATASTRO A NIVEL NACIONAL;$ 13.002.000,00;$ 13.002.000,00;$ 13.002.000,00
12-04-00;SUPERINTENDENCIA DE NOTARIADO Y REGISTRO;C-520-803-1;C;520;803;1;;;;;Propios;21;CSF;ACTUALIZACION EN LINEA DE  LAS BASES DE DATOS DE REGISTRO Y CATASTRO A NIVEL NACIONAL;$ 15.135.000,00;$ 15.135.000,00;$ 15.135.000,00
12-04-00;SUPERINTENDENCIA DE NOTARIADO Y REGISTRO;C-630-803-1;C;630;803;1;;;;;Propios;20;CSF;IMPLANTACION CONVENIO PARA EJECUCION DE PROYECTOS DE INVERSION PARA EL SECTOR JUSTICIA EN DESARROLLO DE LA LEY 55 DE 1985;$ 269.053.731.028,00;$ 269.053.731.028,00;$ 269.053.731.028,00
12-08-00;INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC;A-1-0-1-1;A;1;0;1;1;;;;Nación;10;CSF;SUELDOS DE PERSONAL DE NOMINA;$ 19.892.144,00;$ 19.892.144,00;$ 19.892.144,00
12-08-00;INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC;A-1-0-1-4;A;1;0;1;4;;;;Nación;10;CSF;PRIMA TECNICA;$ 179.025,00;$ 179.025,00;$ 179.025,00
12-08-00;INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC;A-1-0-1-5;A;1;0;1;5;;;;Nación;10;CSF;OTROS;$ 328.328.780,50;$ 328.328.780,50;$ 328.328.780,50
12-08-00;INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC;A-1-0-1-9;A;1;0;1;9;;;;Nación;10;CSF;HORAS EXTRAS, DIAS FESTIVOS E INDEMNIZACION POR VACACIONES;$ 190.937.144,50;$ 190.937.144,50;$ 190.937.144,50
12-08-00;INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC;A-1-0-1-999;A;1;0;1;999;;;;Nación;10;CSF;PAGOS PASIVOS EXIGIBLES VIGENCIA EXPIRADAS;$ 235.617.096,00;$ 235.617.096,00;$ 235.617.096,00
12-08-00;INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC;A-1-0-2;A;1;0;2;;;;;Nación;10;CSF;SERVICIOS PERSONALES INDIRECTOS;$ 1.078.610.341,33;$ 1.078.610.341,33;$ 1.078.610.341,33
12-08-00;INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC;A-1-0-2-999;A;1;0;2;999;;;;Nación;10;CSF;PAGO PASIVOS EXIGIBLES VIGENCIAS EXPIRADAS ;$ 2.700.000,00;$ 2.700.000,00;$ 2.700.000,00
12-08-00;INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC;A-1-0-5;A;1;0;5;;;;;Nación;10;CSF;CONTRIBUCIONES INHERENTES A LA NOMINA SECTOR PRIVADO Y PUBLICO;$ 229.211.416,34;$ 229.211.416,34;$ 229.211.416,34
12-08-00;INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC;A-2-0-3;A;2;0;3;;;;;Nación;10;CSF;IMPUESTOS Y MULTAS;$ 35.331.082,00;$ 35.331.082,00;$ 35.331.082,00
12-08-00;INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC;A-2-0-4;A;2;0;4;;;;;Nación;10;CSF;ADQUISICION DE BIENES Y SERVICIOS;$ 17.816.677.202,74;$ 17.809.697.800,74;$ 17.809.697.800,74
12-08-00;INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC;A-2-0-4;A;2;0;4;;;;;Propios;20;CSF;ADQUISICION DE BIENES Y SERVICIOS;$ 1.298.000,00;$ 1.298.000,00;$ 1.298.000,00
12-08-00;INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC;A-2-0-4;A;2;0;4;;;;;Propios;21;CSF;ADQUISICION DE BIENES Y SERVICIOS;$ 688.793,00;$ 688.793,00;$ 688.793,00
12-08-00;INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC;A-2-0-4;A;2;0;4;;;;;Propios;26;CSF;ADQUISICION DE BIENES Y SERVICIOS;$ 602.523.470,23;$ 601.408.527,23;$ 601.408.527,23
12-08-00;INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC;A-2-0-4-999;A;2;0;4;999;;;;Nación;10;CSF;PAGOS PASIVOS EXIGIBLES VIGENCIA EXPIRADAS;$ 246.484.395,00;$ 246.484.395,00;$ 246.484.395,00
12-08-00;INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC;A-3-1-1-16;A;3;1;1;16;;;;Nación;10;CSF;IMPLEMENTACION Y DESARROLLO DEL SISTEMA INTEGRAL DE TRATAMIENTO PROGRESIVO PENITENCIARIO;$ 11.424.914,00;$ 11.424.914,00;$ 11.424.914,00
12-08-00;INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC;A-3-5-3-6;A;3;5;3;6;;;;Nación;10;CSF;ATENCION REHABILITACION AL RECLUSO;$ 4.680.506.204,70;$ 4.680.026.204,70;$ 4.680.026.204,70
12-08-00;INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC;A-3-5-3-6;A;3;5;3;6;;;;Propios;26;CSF;ATENCION REHABILITACION AL RECLUSO;$ 101.688.799,00;$ 100.488.799,00;$ 100.488.799,00
12-08-00;INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC;A-3-5-3-46;A;3;5;3;46;;;;Nación;11;CSF;SERVICIO POSPENITENCIARIO LEY 65/93;$ 29.913.317,00;$ 29.913.317,00;$ 29.913.317,00
12-08-00;INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC;A-3-6-1-1;A;3;6;1;1;;;;Nación;10;CSF;SENTENCIAS Y CONCILIACIONES;$ 4.337.958.626,00;$ 4.337.958.626,00;$ 4.337.958.626,00
12-08-00;INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC;A-3-6-1-1;A;3;6;1;1;;;;Propios;21;CSF;SENTENCIAS Y CONCILIACIONES;$ 33.140.092,00;$ 33.140.092,00;$ 33.140.092,00
12-08-00;INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC;A-3-6-3-999;A;3;6;3;999;;;;Nación;10;CSF;PAGO PASIVOS EXIGIBLES VIGENCIAS EXPIRADAS;$ 57.964.239,00;$ 57.964.239,00;$ 57.964.239,00
12-08-00;INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC;A-5-1-1;A;5;1;1;;;;;Propios;26;CSF;COMPRA DE BIENES Y SERVICIOS;$ 1.288.802.961,16;$ 1.288.421.662,16;$ 1.288.421.662,16
12-08-00;INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC;A-5-1-2-1;A;5;1;2;1;;;;Propios;26;CSF;OTROS GASTOS;$ 19.733.051,82;$ 18.943.878,09;$ 18.486.515,69
12-08-00;INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC;A-5-2-1;A;5;2;1;;;;;Propios;26;CSF;COMPRA DE BIENES Y SERVICIOS;$ 215.426.864,70;$ 215.050.700,70;$ 215.050.700,70
12-08-00;INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC;A-5-2-2-1;A;5;2;2;1;;;;Propios;26;CSF;OTROS GASTOS;$ 49.644.382,05;$ 49.203.625,88;$ 49.164.706,30
12-08-00;INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC;A-5-3-1;A;5;3;1;;;;;Propios;26;CSF;COMPRA DE BIENES Y SERVICIOS;$ 24.480.175,00;$ 24.480.175,00;$ 24.480.175,00
12-08-00;INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC;A-5-3-2-1;A;5;3;2;1;;;;Propios;26;CSF;OTROS GASTOS;$ 5.187.685,00;$ 5.187.685,00;$ 5.187.685,00
12-08-00;INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC;C-223-802-4;C;223;802;4;;;;;Nación;11;CSF;DESARROLLO TECNOLOGICO PARA EL SISTEMA MISIONAL PENITENCIARIO Y CARCELARIO , , NACIONAL;$ 1.034.982.318,00;$ 1.034.982.318,00;$ 1.034.982.318,00
12-08-00;INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC;C-223-802-4;C;223;802;4;;;;;Nación;13;CSF;DESARROLLO TECNOLOGICO PARA EL SISTEMA MISIONAL PENITENCIARIO Y CARCELARIO , , NACIONAL;$ 110.561.080,00;$ 110.561.080,00;$ 110.561.080,00
12-08-00;INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC;C-320-802-1;C;320;802;1;;;;;Nación;11;CSF;MEJORAMIENTO DE LOS PROCESOS EDUCATIVOS EN LOS ESTABLECIMIENTOS DE RECLUSION DEL ORDEN NACIONAL , , NACIONAL;$ 398.500.974,00;$ 398.500.974,00;$ 398.500.974,00
12-08-00;INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC;C-320-802-1;C;320;802;1;;;;;Nación;13;CSF;MEJORAMIENTO DE LOS PROCESOS EDUCATIVOS EN LOS ESTABLECIMIENTOS DE RECLUSION DEL ORDEN NACIONAL , , NACIONAL;$ 99.499.026,00;$ 99.499.026,00;$ 99.499.026,00
12-08-00;INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC;C-320-802-2;C;320;802;2;;;;;Nación;11;CSF;IMPLEMENTACIÓN CÁRCELES PARA LA PAZ NACIONAL;$ 79.700.195,00;$ 79.700.195,00;$ 79.700.195,00
12-08-00;INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC;C-320-802-2;C;320;802;2;;;;;Nación;13;CSF;IMPLEMENTACIÓN CÁRCELES PARA LA PAZ NACIONAL;$ 20.299.805,00;$ 20.299.805,00;$ 20.299.805,00
12-08-00;INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC;C-510-802-1;C;510;802;1;;;;;Nación;11;CSF;DISEÑO HERRAMIENTAS DE EVALUACIÒN NACIONAL;$ 275.880.000,00;$ 275.880.000,00;$ 275.880.000,00
12-08-00;INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC;C-520-802-3;C;520;802;3;;;;;Nación;13;CSF;IMPLEMENTACION DE MECANISMOS PARA MEJORAR LA CALIDAD Y EFICIENCIA EN LA PRESTACIÓN DEL SERVICIO AL CIUDADANO;$ 78.480.000,00;$ 78.480.000,00;$ 78.480.000,00
12-10-00;UNIDAD ADMINISTRATIVA ESPECIAL AGENCIA NACIONAL DE DEFENSA JURIDICA DEL ESTADO;A-1-0-5;A;1;0;5;;;;;Nación;10;CSF;CONTRIBUCIONES INHERENTES A LA NOMINA SECTOR PRIVADO Y PUBLICO;$ 291.966.663,00;$ 291.966.663,00;$ 291.966.663,00
12-10-00;UNIDAD ADMINISTRATIVA ESPECIAL AGENCIA NACIONAL DE DEFENSA JURIDICA DEL ESTADO;A-2-0-4;A;2;0;4;;;;;Nación;10;CSF;ADQUISICION DE BIENES Y SERVICIOS;$ 449.258.800,00;$ 449.258.800,00;$ 449.258.800,00
12-11-00;UNIDAD DE SERVICIOS PENITENCIARIOS Y CARCELARIOS - USPEC;A-1-0-1-5;A;1;0;1;5;;;;Nación;10;CSF;OTROS;$ 23.019.748,00;$ 23.019.748,00;$ 23.019.748,00
12-11-00;UNIDAD DE SERVICIOS PENITENCIARIOS Y CARCELARIOS - USPEC;A-1-0-1-9;A;1;0;1;9;;;;Nación;10;CSF;HORAS EXTRAS, DIAS FESTIVOS E INDEMNIZACION POR VACACIONES;$ 22.961.682,00;$ 22.961.682,00;$ 22.961.682,00
12-11-00;UNIDAD DE SERVICIOS PENITENCIARIOS Y CARCELARIOS - USPEC;A-2-0-4;A;2;0;4;;;;;Nación;10;CSF;ADQUISICION DE BIENES Y SERVICIOS;$ 276.640.851,26;$ 276.640.851,26;$ 276.640.851,26
12-11-00;UNIDAD DE SERVICIOS PENITENCIARIOS Y CARCELARIOS - USPEC;C-113-802-5;C;113;802;5;;;;;Nación;11;CSF;MANTENIMIENTO, MEJORAMIENTO Y CONSERVACIÓN DE LA INFRAESTRUCTURA FISICA DEL SISTEMA PENITENCIARIO Y CARCELARIO NACIONAL (PAGOS PASIVOS EXIGIBLES VIGENCIAS EXPIRADAS);$ 631.447.016,61;$ 631.447.016,61;$ 631.447.016,61
12-11-00;UNIDAD DE SERVICIOS PENITENCIARIOS Y CARCELARIOS - USPEC;C-213-802-6;C;213;802;6;;;;;Nación;13;CSF;IMPLEMENTACIÓN DE SALAS PARA LA REALIZACIÓN DE AUDIENCIAS VIRTUALES EN LOS ESTABLECIMIENTOS DE RECLUSIÓN DEL ORDEN NACIONAL;$ 6.044.552,00;$ 6.044.552,00;$ 6.044.552,00
12-11-00;UNIDAD DE SERVICIOS PENITENCIARIOS Y CARCELARIOS - USPEC;C-213-802-7;C;213;802;7;;;;;Nación;13;CSF;FORTALECIMIENTO DE LA SEGURIDAD EN LOS ESTABLECIMIENTOS DE RECLUSION DEL ORDEN NACIONAL;$ 2.641.361,00;$ 2.641.361,00;$ 2.641.361,00
12-11-00;UNIDAD DE SERVICIOS PENITENCIARIOS Y CARCELARIOS - USPEC;C-223-802-4;C;223;802;4;;;;;Nación;13;CSF;IMPLEMENTACIÓN DEL SISTEMA DE GESTIÓN DE SEGURIDAD DE LA INFORMACIÓN EN LA CIUDAD DE BOGOTÁ;$ 19.358.258,00;$ 19.358.258,00;$ 19.358.258,00
13-01-01;MINISTERIO DE HACIENDA Y CREDITO PUBLICO - GESTION GENERAL;A-1-0-1-9;A;1;0;1;9;;;;Nación;10;CSF;HORAS EXTRAS, DIAS FESTIVOS E INDEMNIZACION POR VACACIONES;$ 53.092.308,84;$ 53.092.308,84;$ 53.092.308,84
13-01-01;MINISTERIO DE HACIENDA Y CREDITO PUBLICO - GESTION GENERAL;A-1-0-2;A;1;0;2;;;;;Nación;10;CSF;SERVICIOS PERSONALES INDIRECTOS;$ 331.546.669,00;$ 331.546.669,00;$ 331.546.669,00
13-01-01;MINISTERIO DE HACIENDA Y CREDITO PUBLICO - GESTION GENERAL;A-2-0-4;A;2;0;4;;;;;Nación;10;CSF;ADQUISICION DE BIENES Y SERVICIOS;$ 4.010.053.540,52;$ 4.010.053.540,52;$ 4.010.053.540,52
13-01-01;MINISTERIO DE HACIENDA Y CREDITO PUBLICO - GESTION GENERAL;A-3-5-1-34;A;3;5;1;34;;;;Nación;10;CSF;SEGUIMIENTO, ACTUALIZACION DE CALCULOS ACTUARIALES, DISENO DE ADMON FINANCIERA DEL PASIVO PENSIONAL DE LAS ENTIDADES TERRITORIALES (ARTICULO 48 DE LA LEY 863/2003);$ 125.174.344,00;$ 125.174.344,00;$ 125.174.344,00
13-01-01;MINISTERIO DE HACIENDA Y CREDITO PUBLICO - GESTION GENERAL;A-3-6-3-112;A;3;6;3;112;;;;Nación;10;CSF;PAGOS BENEFICIARIOS FUNDACIÓN SAN JUAN DE DIOS DERIVADOS DEL FALLO SU-484 2008 CORTE CONSTITUCIONAL;$ 2.289.831.849,88;$ 2.289.831.849,88;$ 2.289.831.849,88
13-01-01;MINISTERIO DE HACIENDA Y CREDITO PUBLICO - GESTION GENERAL;A-3-7-3-1-13;A;3;7;3;1;13;;;Nación;10;CSF;SISTEMA GENERAL DE PARTICIPACION PROPOSITO GENERAL MUNICIPIOS DEL DEPARTAMENTO DE CAUCA;$ 1.668.558.729,00;$ 1.668.558.729,00;$ 1.668.558.729,00
13-01-01;MINISTERIO DE HACIENDA Y CREDITO PUBLICO - GESTION GENERAL;A-3-7-3-1-17;A;3;7;3;1;17;;;Nación;10;CSF;SISTEMA GENERAL DE PARTICIPACION PROPOSITO GENERAL MUNICIPIOS DEL DEPARTAMENTO DE CUNDINAMARCA;$ 751.282.246,00;$ 751.282.246,00;$ 751.282.246,00
13-01-01;MINISTERIO DE HACIENDA Y CREDITO PUBLICO - GESTION GENERAL;A-3-7-3-1-26;A;3;7;3;1;26;;;Nación;10;CSF;SISTEMA GENERAL DE PARTICIPACION PROPOSITO GENERAL MUNICIPIOS DEL DEPARTAMENTO DE PUTUMAYO;$ 1.066.370.409,00;$ 1.066.370.409,00;$ 1.066.370.409,00
