ANIO_TRIMESTRE,COD_CHIP,NOM_CHIP,COD_AMB,NOM_AMB,COD_DEPAR,NOM_DEPAR,COD_MUN,NOM_MUN,COD_CATEGORIA,NOM_CATEGORIA,DIPUTADOS,CONCEJALES,COD_CUENTA,NOM_CUENTA,COD_REC,NOM_REC,COD_ORIG,NOM_ORIG,COD_DEST,NOM_DEST,COD_SIT,NOM_SIT,COD_TER,NOM_TER,PRE_INICIAL,ADICIONES,REDUCCIONES,CREDITO,CONTRACREDITO,APLAZAMIENTO,DESAPLAZAMIENTO,PRE_DEFINITIVO,RECAUDO_EN_EFECTIVO,DEV_RECAUDO,REV_RECAUDO,NETO_RECAUDO_EN_EFECTIVO,PAPELES_UTILIZACION,PAPELES_EMISION,NETO_PAPELES,OTRAS_EJEC,REV_OTRAS_EJEC,NETO_OTRAS_EJEC,RECONOCIMIENTOS_SGP,REC_VIG_ANT,REV_REC_VIG_ANT,NETO_REC_VIG_ANT
20181201,110505000,DEPARTAMENTO DE ANTIOQUIA,21,ADMÓN CTRAL TERR - DEPTOS,05,ANTIOQUIA,05001,MEDELLÍN,E,Especial,26,0,1.1.02.02.01.09                                   ,Cuotas partes pensionales,10,Recursos Corrientes,011,Recursos corrientes de cuotas partes pensionales,105,Gastos de Funcionamiento - Garantía para pago de pensiones,C,Con Situación de Fondos,110000007300000,DEPARTAMENTO DEL TOLIMA,0,0,0,0,0,0,0,0,"10,621,286",0,0,"10,621,286",0,0,0,0,0,0,0,0,0,0
20181201,110505000,DEPARTAMENTO DE ANTIOQUIA,21,ADMÓN CTRAL TERR - DEPTOS,05,ANTIOQUIA,05001,MEDELLÍN,E,Especial,26,0,1.1.02.02.01.09                                   ,Cuotas partes pensionales,10,Recursos Corrientes,011,Recursos corrientes de cuotas partes pensionales,105,Gastos de Funcionamiento - Garantía para pago de pensiones,C,Con Situación de Fondos,110000007300100,MUNICIPIO DE IBAGUE,0,0,0,0,0,0,0,0,"681,747",0,0,"681,747",0,0,0,0,0,0,0,0,0,0
20181201,110505000,DEPARTAMENTO DE ANTIOQUIA,21,ADMÓN CTRAL TERR - DEPTOS,05,ANTIOQUIA,05001,MEDELLÍN,E,Especial,26,0,1.1.02.02.01.09                                   ,Cuotas partes pensionales,10,Recursos Corrientes,011,Recursos corrientes de cuotas partes pensionales,105,Gastos de Funcionamiento - Garantía para pago de pensiones,C,Con Situación de Fondos,110000007600100,MUNICIPIO DE CALI,0,0,0,0,0,0,0,0,"13,343,851",0,0,"13,343,851",0,0,0,0,0,0,0,0,0,0
20181201,110505000,DEPARTAMENTO DE ANTIOQUIA,21,ADMÓN CTRAL TERR - DEPTOS,05,ANTIOQUIA,05001,MEDELLÍN,E,Especial,26,0,1.1.02.02.01.09                                   ,Cuotas partes pensionales,10,Recursos Corrientes,011,Recursos corrientes de cuotas partes pensionales,105,Gastos de Funcionamiento - Garantía para pago de pensiones,C,Con Situación de Fondos,110000007652000,PALMIRA,0,0,0,0,0,0,0,0,"1,111,289",0,0,"1,111,289",0,0,0,0,0,0,0,0,0,0
20181201,110505000,DEPARTAMENTO DE ANTIOQUIA,21,ADMÓN CTRAL TERR - DEPTOS,05,ANTIOQUIA,05001,MEDELLÍN,E,Especial,26,0,1.1.02.02.01.09                                   ,Cuotas partes pensionales,10,Recursos Corrientes,011,Recursos corrientes de cuotas partes pensionales,105,Gastos de Funcionamiento - Garantía para pago de pensiones,C,Con Situación de Fondos,110000008800000,DEPARTAMENTO DE SAN ANDRÉS Y PROVIDENCIA,0,0,0,0,0,0,0,0,"1,452,549",0,0,"1,452,549",0,0,0,0,0,0,0,0,0,0
20181201,110505000,DEPARTAMENTO DE ANTIOQUIA,21,ADMÓN CTRAL TERR - DEPTOS,05,ANTIOQUIA,05001,MEDELLÍN,E,Especial,26,0,1.1.02.02.01.09                                   ,Cuotas partes pensionales,10,Recursos Corrientes,011,Recursos corrientes de cuotas partes pensionales,105,Gastos de Funcionamiento - Garantía para pago de pensiones,C,Con Situación de Fondos,120000000500001,BENEFICENCIA DE ANTIOQUIA -BENEDAN- PROGRAMA DE LA LOTERÍA DE MEDELLÍN,0,0,0,0,0,0,0,0,"13,088,718",0,0,"13,088,718",0,0,0,0,0,0,0,0,0,0
20181201,110505000,DEPARTAMENTO DE ANTIOQUIA,21,ADMÓN CTRAL TERR - DEPTOS,05,ANTIOQUIA,05001,MEDELLÍN,E,Especial,26,0,1.1.02.02.01.09                                   ,Cuotas partes pensionales,10,Recursos Corrientes,011,Recursos corrientes de cuotas partes pensionales,105,Gastos de Funcionamiento - Garantía para pago de pensiones,C,Con Situación de Fondos,120000000500004,E.S.P. EDATEL S. A.,0,0,0,0,0,0,0,0,"59,986,899",0,0,"59,986,899",0,0,0,0,0,0,0,0,0,0
20181201,110505000,DEPARTAMENTO DE ANTIOQUIA,21,ADMÓN CTRAL TERR - DEPTOS,05,ANTIOQUIA,05001,MEDELLÍN,E,Especial,26,0,1.1.02.02.01.09                                   ,Cuotas partes pensionales,10,Recursos Corrientes,011,Recursos corrientes de cuotas partes pensionales,105,Gastos de Funcionamiento - Garantía para pago de pensiones,C,Con Situación de Fondos,120000000500007,E.S.E. HOSPITAL MENTAL DE ANTIOQUIA -HOMO-,0,0,0,0,0,0,0,0,"40,668,961",0,0,"40,668,961",0,0,0,0,0,0,0,0,0,0
20181201,110505000,DEPARTAMENTO DE ANTIOQUIA,21,ADMÓN CTRAL TERR - DEPTOS,05,ANTIOQUIA,05001,MEDELLÍN,E,Especial,26,0,1.1.02.02.01.09                                   ,Cuotas partes pensionales,10,Recursos Corrientes,011,Recursos corrientes de cuotas partes pensionales,105,Gastos de Funcionamiento - Garantía para pago de pensiones,C,Con Situación de Fondos,120000000500009,INSTITUTO PARA EL DESARROLLO DE ANTIOQUIA -IDEA-,0,0,0,0,0,0,0,0,"44,658,207",0,0,"44,658,207",0,0,0,0,0,0,0,0,0,0
20181201,110505000,DEPARTAMENTO DE ANTIOQUIA,21,ADMÓN CTRAL TERR - DEPTOS,05,ANTIOQUIA,05001,MEDELLÍN,E,Especial,26,0,1.1.02.02.01.09                                   ,Cuotas partes pensionales,10,Recursos Corrientes,011,Recursos corrientes de cuotas partes pensionales,105,Gastos de Funcionamiento - Garantía para pago de pensiones,C,Con Situación de Fondos,120000000500012,UNIVERSIDAD DE ANTIOQUIA,0,0,0,0,0,0,0,0,"738,532,092",0,0,"738,532,092",0,0,0,0,0,0,0,0,0,0
20181201,110505000,DEPARTAMENTO DE ANTIOQUIA,21,ADMÓN CTRAL TERR - DEPTOS,05,ANTIOQUIA,05001,MEDELLÍN,E,Especial,26,0,1.1.02.02.01.09                                   ,Cuotas partes pensionales,10,Recursos Corrientes,011,Recursos corrientes de cuotas partes pensionales,105,Gastos de Funcionamiento - Garantía para pago de pensiones,C,Con Situación de Fondos,120000000500018,E.S.E. HOSPITAL GENERAL DE MEDELLÍN,0,0,0,0,0,0,0,0,"12,940,906",0,0,"12,940,906",0,0,0,0,0,0,0,0,0,0
20181201,110505000,DEPARTAMENTO DE ANTIOQUIA,21,ADMÓN CTRAL TERR - DEPTOS,05,ANTIOQUIA,05001,MEDELLÍN,E,Especial,26,0,1.1.02.02.01.09                                   ,Cuotas partes pensionales,10,Recursos Corrientes,011,Recursos corrientes de cuotas partes pensionales,105,Gastos de Funcionamiento - Garantía para pago de pensiones,C,Con Situación de Fondos,120000000500019,E.S.E. HOSPITAL REGIONAL SAN JUAN DE DIOS,0,0,0,0,0,0,0,0,"7,383,513",0,0,"7,383,513",0,0,0,0,0,0,0,0,0,0
20181201,110505000,DEPARTAMENTO DE ANTIOQUIA,21,ADMÓN CTRAL TERR - DEPTOS,05,ANTIOQUIA,05001,MEDELLÍN,E,Especial,26,0,1.1.02.02.01.09                                   ,Cuotas partes pensionales,10,Recursos Corrientes,011,Recursos corrientes de cuotas partes pensionales,105,Gastos de Funcionamiento - Garantía para pago de pensiones,C,Con Situación de Fondos,120000000500020,E.S.E. HOSPITAL LA MARÍA DE MEDELLÍN,0,0,0,0,0,0,0,0,"9,202,205",0,0,"9,202,205",0,0,0,0,0,0,0,0,0,0
20181201,110505000,DEPARTAMENTO DE ANTIOQUIA,21,ADMÓN CTRAL TERR - DEPTOS,05,ANTIOQUIA,05001,MEDELLÍN,E,Especial,26,0,1.1.02.02.01.09                                   ,Cuotas partes pensionales,10,Recursos Corrientes,011,Recursos corrientes de cuotas partes pensionales,105,Gastos de Funcionamiento - Garantía para pago de pensiones,C,Con Situación de Fondos,120000000500028,E.S.E. CENTRO DE REHABILITACIÓN INTEGRAL EN SALUD MENTAL DE ANTIOQUIA CARISMA,0,0,0,0,0,0,0,0,"37,475,871",0,0,"37,475,871",0,0,0,0,0,0,0,0,0,0
20181201,110505000,DEPARTAMENTO DE ANTIOQUIA,21,ADMÓN CTRAL TERR - DEPTOS,05,ANTIOQUIA,05001,MEDELLÍN,E,Especial,26,0,1.1.02.02.01.09                                   ,Cuotas partes pensionales,10,Recursos Corrientes,011,Recursos corrientes de cuotas partes pensionales,105,Gastos de Funcionamiento - Garantía para pago de pensiones,C,Con Situación de Fondos,120000000500031,E.S.E. HOSPITAL SAN FERNANDO - AMAGÁ,0,0,0,0,0,0,0,0,"3,850,529",0,0,"3,850,529",0,0,0,0,0,0,0,0,0,0
20181201,110505000,DEPARTAMENTO DE ANTIOQUIA,21,ADMÓN CTRAL TERR - DEPTOS,05,ANTIOQUIA,05001,MEDELLÍN,E,Especial,26,0,1.1.02.02.01.09                                   ,Cuotas partes pensionales,10,Recursos Corrientes,011,Recursos corrientes de cuotas partes pensionales,105,Gastos de Funcionamiento - Garantía para pago de pensiones,C,Con Situación de Fondos,120000000500032,E.S.E. HOSPITAL EL CARMEN - AMALFI,0,0,0,0,0,0,0,0,"525,853",0,0,"525,853",0,0,0,0,0,0,0,0,0,0
20181201,110505000,DEPARTAMENTO DE ANTIOQUIA,21,ADMÓN CTRAL TERR - DEPTOS,05,ANTIOQUIA,05001,MEDELLÍN,E,Especial,26,0,1.1.02.02.01.09                                   ,Cuotas partes pensionales,10,Recursos Corrientes,011,Recursos corrientes de cuotas partes pensionales,105,Gastos de Funcionamiento - Garantía para pago de pensiones,C,Con Situación de Fondos,120000000500038,E.S.E. HOSPITAL SAN FRANCISCO DE ASIS - ANZÁ,0,0,0,0,0,0,0,0,"854,609",0,0,"854,609",0,0,0,0,0,0,0,0,0,0
20181201,110505000,DEPARTAMENTO DE ANTIOQUIA,21,ADMÓN CTRAL TERR - DEPTOS,05,ANTIOQUIA,05001,MEDELLÍN,E,Especial,26,0,1.1.02.02.01.09                                   ,Cuotas partes pensionales,10,Recursos Corrientes,011,Recursos corrientes de cuotas partes pensionales,105,Gastos de Funcionamiento - Garantía para pago de pensiones,C,Con Situación de Fondos,120000000500039,E.S.E. HOSPITAL ANTONIO ROLDÁN BETANCUR - APARTADO,0,0,0,0,0,0,0,0,"57,197,297",0,0,"57,197,297",0,0,0,0,0,0,0,0,0,0
20181201,110505000,DEPARTAMENTO DE ANTIOQUIA,21,ADMÓN CTRAL TERR - DEPTOS,05,ANTIOQUIA,05001,MEDELLÍN,E,Especial,26,0,1.1.02.02.01.09                                   ,Cuotas partes pensionales,10,Recursos Corrientes,011,Recursos corrientes de cuotas partes pensionales,105,Gastos de Funcionamiento - Garantía para pago de pensiones,C,Con Situación de Fondos,120000000500043,E.S.E. HOSPITAL SAN VICENTE DE PAUL - BARBOSA,0,0,0,0,0,0,0,0,"1,801,194",0,0,"1,801,194",0,0,0,0,0,0,0,0,0,0
20181201,110505000,DEPARTAMENTO DE ANTIOQUIA,21,ADMÓN CTRAL TERR - DEPTOS,05,ANTIOQUIA,05001,MEDELLÍN,E,Especial,26,0,1.1.02.02.01.09                                   ,Cuotas partes pensionales,10,Recursos Corrientes,011,Recursos corrientes de cuotas partes pensionales,105,Gastos de Funcionamiento - Garantía para pago de pensiones,C,Con Situación de Fondos,120000000500046,E.S.E. HOSPITAL GERMÁN VÉLEZ GUTIÉRREZ - BETULIA,0,0,0,0,0,0,0,0,"960,192",0,0,"960,192",0,0,0,0,0,0,0,0,0,0
20181201,110505000,DEPARTAMENTO DE ANTIOQUIA,21,ADMÓN CTRAL TERR - DEPTOS,05,ANTIOQUIA,05001,MEDELLÍN,E,Especial,26,0,1.1.02.02.01.09                                   ,Cuotas partes pensionales,10,Recursos Corrientes,011,Recursos corrientes de cuotas partes pensionales,105,Gastos de Funcionamiento - Garantía para pago de pensiones,C,Con Situación de Fondos,120000000500047,E.S.E. HOSPITAL REGIONAL LA MERCED - CIUDAD BOLÍVAR,0,0,0,0,0,0,0,0,"27,158,358",0,0,"27,158,358",0,0,0,0,0,0,0,0,0,0
20181201,110505000,DEPARTAMENTO DE ANTIOQUIA,21,ADMÓN CTRAL TERR - DEPTOS,05,ANTIOQUIA,05001,MEDELLÍN,E,Especial,26,0,1.1.02.02.01.09                                   ,Cuotas partes pensionales,10,Recursos Corrientes,011,Recursos corrientes de cuotas partes pensionales,105,Gastos de Funcionamiento - Garantía para pago de pensiones,C,Con Situación de Fondos,120000000500054,E.S.E. HOSPITAL SAN ANTONIO - CARAMANTA,0,0,0,0,0,0,0,0,"3,104,870",0,0,"3,104,870",0,0,0,0,0,0,0,0,0,0
20181201,110505000,DEPARTAMENTO DE ANTIOQUIA,21,ADMÓN CTRAL TERR - DEPTOS,05,ANTIOQUIA,05001,MEDELLÍN,E,Especial,26,0,1.1.02.02.01.09                                   ,Cuotas partes pensionales,10,Recursos Corrientes,011,Recursos corrientes de cuotas partes pensionales,105,Gastos de Funcionamiento - Garantía para pago de pensiones,C,Con Situación de Fondos,120000000500056,E.S.E. HOSPITAL SAN RAFAEL - CAROLINA,0,0,0,0,0,0,0,0,"7,891,471",0,0,"7,891,471",0,0,0,0,0,0,0,0,0,0
20181201,110505000,DEPARTAMENTO DE ANTIOQUIA,21,ADMÓN CTRAL TERR - DEPTOS,05,ANTIOQUIA,05001,MEDELLÍN,E,Especial,26,0,1.1.02.02.01.09                                   ,Cuotas partes pensionales,10,Recursos Corrientes,011,Recursos corrientes de cuotas partes pensionales,105,Gastos de Funcionamiento - Garantía para pago de pensiones,C,Con Situación de Fondos,120000000500057,E.S.E. HOSPITAL REGIONAL CESAR URIBE PIEDRAHITA - CAUCASIA,0,0,0,0,0,0,0,0,"2,837,230",0,0,"2,837,230",0,0,0,0,0,0,0,0,0,0
20181201,110505000,DEPARTAMENTO DE ANTIOQUIA,21,ADMÓN CTRAL TERR - DEPTOS,05,ANTIOQUIA,05001,MEDELLÍN,E,Especial,26,0,1.1.02.02.01.09                                   ,Cuotas partes pensionales,10,Recursos Corrientes,011,Recursos corrientes de cuotas partes pensionales,105,Gastos de Funcionamiento - Garantía para pago de pensiones,C,Con Situación de Fondos,120000000500058,E.S.E. HOSPITAL MARÍA AUXILIADORA - CHIGORODO,0,0,0,0,0,0,0,0,"6,251,610",0,0,"6,251,610",0,0,0,0,0,0,0,0,0,0
20181201,110505000,DEPARTAMENTO DE ANTIOQUIA,21,ADMÓN CTRAL TERR - DEPTOS,05,ANTIOQUIA,05001,MEDELLÍN,E,Especial,26,0,1.1.02.02.01.09                                   ,Cuotas partes pensionales,10,Recursos Corrientes,011,Recursos corrientes de cuotas partes pensionales,105,Gastos de Funcionamiento - Garantía para pago de pensiones,C,Con Situación de Fondos,120000000500059,E.S.E. HOSPITAL SAN ANTONIO - CISNEROS,0,0,0,0,0,0,0,0,"769,420",0,0,"769,420",0,0,0,0,0,0,0,0,0,0
20181201,110505000,DEPARTAMENTO DE ANTIOQUIA,21,ADMÓN CTRAL TERR - DEPTOS,05,ANTIOQUIA,05001,MEDELLÍN,E,Especial,26,0,1.1.02.02.01.09                                   ,Cuotas partes pensionales,10,Recursos Corrientes,011,Recursos corrientes de cuotas partes pensionales,105,Gastos de Funcionamiento - Garantía para pago de pensiones,C,Con Situación de Fondos,120000000500060,E.S.E. HOSPITAL SAN JUAN DE DIOS - COCORNÁ,0,0,0,0,0,0,0,0,"4,047,150",0,0,"4,047,150",0,0,0,0,0,0,0,0,0,0
20181201,110505000,DEPARTAMENTO DE ANTIOQUIA,21,ADMÓN CTRAL TERR - DEPTOS,05,ANTIOQUIA,05001,MEDELLÍN,E,Especial,26,0,1.1.02.02.01.09                                   ,Cuotas partes pensionales,10,Recursos Corrientes,011,Recursos corrientes de cuotas partes pensionales,105,Gastos de Funcionamiento - Garantía para pago de pensiones,C,Con Situación de Fondos,120000000500065,E.S.E. HOSPITAL SAN RAFAEL - EBEJICO,0,0,0,0,0,0,0,0,"2,313,099",0,0,"2,313,099",0,0,0,0,0,0,0,0,0,0
20181201,110505000,DEPARTAMENTO DE ANTIOQUIA,21,ADMÓN CTRAL TERR - DEPTOS,05,ANTIOQUIA,05001,MEDELLÍN,E,Especial,26,0,1.1.02.02.01.09                                   ,Cuotas partes pensionales,10,Recursos Corrientes,011,Recursos corrientes de cuotas partes pensionales,105,Gastos de Funcionamiento - Garantía para pago de pensiones,C,Con Situación de Fondos,120000000500073,E.S.E. HOSPITAL SAN ROQUE - GRANADA,0,0,0,0,0,0,0,0,"501,175",0,0,"501,175",0,0,0,0,0,0,0,0,0,0
20181201,110505000,DEPARTAMENTO DE ANTIOQUIA,21,ADMÓN CTRAL TERR - DEPTOS,05,ANTIOQUIA,05001,MEDELLÍN,E,Especial,26,0,1.1.02.02.01.09                                   ,Cuotas partes pensionales,10,Recursos Corrientes,011,Recursos corrientes de cuotas partes pensionales,105,Gastos de Funcionamiento - Garantía para pago de pensiones,C,Con Situación de Fondos,120000000500078,E.S.E. HOSPITAL SAN RAFAEL - ITAGUÍ,0,0,0,0,0,0,0,0,"2,775,683",0,0,"2,775,683",0,0,0,0,0,0,0,0,0,0
20181201,110505000,DEPARTAMENTO DE ANTIOQUIA,21,ADMÓN CTRAL TERR - DEPTOS,05,ANTIOQUIA,05001,MEDELLÍN,E,Especial,26,0,1.1.02.02.01.09                                   ,Cuotas partes pensionales,10,Recursos Corrientes,011,Recursos corrientes de cuotas partes pensionales,105,Gastos de Funcionamiento - Garantía para pago de pensiones,C,Con Situación de Fondos,120000000500081,E.S.E. HOSPITAL SAN RAFAEL - JERICÓ,0,0,0,0,0,0,0,0,"6,136,552",0,0,"6,136,552",0,0,0,0,0,0,0,0,0,0
20181201,110505000,DEPARTAMENTO DE ANTIOQUIA,21,ADMÓN CTRAL TERR - DEPTOS,05,ANTIOQUIA,05001,MEDELLÍN,E,Especial,26,0,1.1.02.02.01.09                                   ,Cuotas partes pensionales,10,Recursos Corrientes,011,Recursos corrientes de cuotas partes pensionales,105,Gastos de Funcionamiento - Garantía para pago de pensiones,C,Con Situación de Fondos,120000000500087,E.S.E. HOSPITAL MARCO A. CARDONA - MACEO,0,0,0,0,0,0,0,0,"1,610,064",0,0,"1,610,064",0,0,0,0,0,0,0,0,0,0
20181201,110505000,DEPARTAMENTO DE ANTIOQUIA,21,ADMÓN CTRAL TERR - DEPTOS,05,ANTIOQUIA,05001,MEDELLÍN,E,Especial,26,0,1.1.02.02.01.09                                   ,Cuotas partes pensionales,10,Recursos Corrientes,011,Recursos corrientes de cuotas partes pensionales,105,Gastos de Funcionamiento - Garantía para pago de pensiones,C,Con Situación de Fondos,120000000500095,E.S.E. HOSPITAL SAN FRANCISCO - PEQUE,0,0,0,0,0,0,0,0,"7,382,286",0,0,"7,382,286",0,0,0,0,0,0,0,0,0,0
20181201,110505000,DEPARTAMENTO DE ANTIOQUIA,21,ADMÓN CTRAL TERR - DEPTOS,05,ANTIOQUIA,05001,MEDELLÍN,E,Especial,26,0,1.1.02.02.01.09                                   ,Cuotas partes pensionales,10,Recursos Corrientes,011,Recursos corrientes de cuotas partes pensionales,105,Gastos de Funcionamiento - Garantía para pago de pensiones,C,Con Situación de Fondos,120000000500096,E.S.E. HOSPITAL SAN VICENTE DE PAUL - PUEBLORRICO,0,0,0,0,0,0,0,0,"1,250,640",0,0,"1,250,640",0,0,0,0,0,0,0,0,0,0
20181201,110505000,DEPARTAMENTO DE ANTIOQUIA,21,ADMÓN CTRAL TERR - DEPTOS,05,ANTIOQUIA,05001,MEDELLÍN,E,Especial,26,0,1.1.02.02.01.09                                   ,Cuotas partes pensionales,10,Recursos Corrientes,011,Recursos corrientes de cuotas partes pensionales,105,Gastos de Funcionamiento - Garantía para pago de pensiones,C,Con Situación de Fondos,120000000500097,E.S.E. HOSPITAL LA CRUZ - PUERTO BERRIO,0,0,0,0,0,0,0,0,"12,679,076",0,0,"12,679,076",0,0,0,0,0,0,0,0,0,0
20181201,110505000,DEPARTAMENTO DE ANTIOQUIA,21,ADMÓN CTRAL TERR - DEPTOS,05,ANTIOQUIA,05001,MEDELLÍN,E,Especial,26,0,1.1.02.02.01.09                                   ,Cuotas partes pensionales,10,Recursos Corrientes,011,Recursos corrientes de cuotas partes pensionales,105,Gastos de Funcionamiento - Garantía para pago de pensiones,C,Con Situación de Fondos,120000000500104,EMPRESAS PÚBLICAS DE MEDELLÍN,0,0,0,0,0,0,0,0,"103,459,816",0,0,"103,459,816",0,0,0,0,0,0,0,0,0,0
20181201,110505000,DEPARTAMENTO DE ANTIOQUIA,21,ADMÓN CTRAL TERR - DEPTOS,05,ANTIOQUIA,05001,MEDELLÍN,E,Especial,26,0,1.1.02.02.01.09                                   ,Cuotas partes pensionales,10,Recursos Corrientes,011,Recursos corrientes de cuotas partes pensionales,105,Gastos de Funcionamiento - Garantía para pago de pensiones,C,Con Situación de Fondos,120000000500105,EMPRESAS VARIAS DE MEDELLÍN,0,0,0,0,0,0,0,0,"8,964,736",0,0,"8,964,736",0,0,0,0,0,0,0,0,0,0
20181201,110505000,DEPARTAMENTO DE ANTIOQUIA,21,ADMÓN CTRAL TERR - DEPTOS,05,ANTIOQUIA,05001,MEDELLÍN,E,Especial,26,0,1.1.02.02.01.09                                   ,Cuotas partes pensionales,10,Recursos Corrientes,011,Recursos corrientes de cuotas partes pensionales,105,Gastos de Funcionamiento - Garantía para pago de pensiones,C,Con Situación de Fondos,120000000500120,INSTITUTO METROPOLITANO SALUD-METROSALUD-MEDELLÍN,0,0,0,0,0,0,0,0,"5,299,550",0,0,"5,299,550",0,0,0,0,0,0,0,0,0,0
20181201,110505000,DEPARTAMENTO DE ANTIOQUIA,21,ADMÓN CTRAL TERR - DEPTOS,05,ANTIOQUIA,05001,MEDELLÍN,E,Especial,26,0,1.1.02.02.01.09                                   ,Cuotas partes pensionales,10,Recursos Corrientes,011,Recursos corrientes de cuotas partes pensionales,105,Gastos de Funcionamiento - Garantía para pago de pensiones,C,Con Situación de Fondos,120000007600013,UNIVERSIDAD DEL VALLE DEL CAUCA,0,0,0,0,0,0,0,0,"3,633,263",0,0,"3,633,263",0,0,0,0,0,0,0,0,0,0
20181201,110505000,DEPARTAMENTO DE ANTIOQUIA,21,ADMÓN CTRAL TERR - DEPTOS,05,ANTIOQUIA,05001,MEDELLÍN,E,Especial,26,0,1.1.02.02.01.09                                   ,Cuotas partes pensionales,10,Recursos Corrientes,011,Recursos corrientes de cuotas partes pensionales,105,Gastos de Funcionamiento - Garantía para pago de pensiones,C,Con Situación de Fondos,120000010500005,E.S.E. HOSPITAL SAN JOSE - SALGAR,0,0,0,0,0,0,0,0,"289,384",0,0,"289,384",0,0,0,0,0,0,0,0,0,0
20181201,110505000,DEPARTAMENTO DE ANTIOQUIA,21,ADMÓN CTRAL TERR - DEPTOS,05,ANTIOQUIA,05001,MEDELLÍN,E,Especial,26,0,1.1.02.02.01.09                                   ,Cuotas partes pensionales,10,Recursos Corrientes,011,Recursos corrientes de cuotas partes pensionales,105,Gastos de Funcionamiento - Garantía para pago de pensiones,C,Con Situación de Fondos,120000010500010,E.S.E. HOSPITAL PRESBITERO ALFONSO M. - SAN RAFAEL,0,0,0,0,0,0,0,0,"1,002,654",0,0,"1,002,654",0,0,0,0,0,0,0,0,0,0
20181201,110505000,DEPARTAMENTO DE ANTIOQUIA,21,ADMÓN CTRAL TERR - DEPTOS,05,ANTIOQUIA,05001,MEDELLÍN,E,Especial,26,0,1.1.02.02.01.09                                   ,Cuotas partes pensionales,10,Recursos Corrientes,011,Recursos corrientes de cuotas partes pensionales,105,Gastos de Funcionamiento - Garantía para pago de pensiones,C,Con Situación de Fondos,120000010500013,E.S.E. HOSPITAL SANTA MARIA - SANTA BARBARA,0,0,0,0,0,0,0,0,"6,431,771",0,0,"6,431,771",0,0,0,0,0,0,0,0,0,0
20181201,110505000,DEPARTAMENTO DE ANTIOQUIA,21,ADMÓN CTRAL TERR - DEPTOS,05,ANTIOQUIA,05001,MEDELLÍN,E,Especial,26,0,1.1.02.02.01.09                                   ,Cuotas partes pensionales,10,Recursos Corrientes,011,Recursos corrientes de cuotas partes pensionales,105,Gastos de Funcionamiento - Garantía para pago de pensiones,C,Con Situación de Fondos,120000010500017,E.S.E. HOSPITAL SAN JUAN DE DIOS - SONSÓN,0,0,0,0,0,0,0,0,"39,890,588",0,0,"39,890,588",0,0,0,0,0,0,0,0,0,0
20181201,110505000,DEPARTAMENTO DE ANTIOQUIA,21,ADMÓN CTRAL TERR - DEPTOS,05,ANTIOQUIA,05001,MEDELLÍN,E,Especial,26,0,1.1.02.02.01.09                                   ,Cuotas partes pensionales,10,Recursos Corrientes,011,Recursos corrientes de cuotas partes pensionales,105,Gastos de Funcionamiento - Garantía para pago de pensiones,C,Con Situación de Fondos,120000010500027,E.S.E. HOSPITAL SAN RAFAEL - VENECIA,0,0,0,0,0,0,0,0,"2,020,281",0,0,"2,020,281",0,0,0,0,0,0,0,0,0,0
20181201,110505000,DEPARTAMENTO DE ANTIOQUIA,21,ADMÓN CTRAL TERR - DEPTOS,05,ANTIOQUIA,05001,MEDELLÍN,E,Especial,26,0,1.1.02.02.01.09                                   ,Cuotas partes pensionales,10,Recursos Corrientes,011,Recursos corrientes de cuotas partes pensionales,105,Gastos de Funcionamiento - Garantía para pago de pensiones,C,Con Situación de Fondos,120000010500047,E.S.E. HOSPITAL GUSTAVO GONZÁLEZ - SAN ANDRÉS DE CUERQUIA,0,0,0,0,0,0,0,0,"953,744",0,0,"953,744",0,0,0,0,0,0,0,0,0,0
20181201,110505000,DEPARTAMENTO DE ANTIOQUIA,21,ADMÓN CTRAL TERR - DEPTOS,05,ANTIOQUIA,05001,MEDELLÍN,E,Especial,26,0,1.1.02.02.01.09                                   ,Cuotas partes pensionales,10,Recursos Corrientes,011,Recursos corrientes de cuotas partes pensionales,105,Gastos de Funcionamiento - Garantía para pago de pensiones,C,Con Situación de Fondos,149999999999900,OTRAS ENTIDADES DESCENTRALIZADAS TERRITORIALES SIN ESPECIFICAR,0,0,0,0,0,0,0,0,"1,310,419",0,0,"1,310,419",0,0,0,0,0,0,0,0,0,0
20181201,110505000,DEPARTAMENTO DE ANTIOQUIA,21,ADMÓN CTRAL TERR - DEPTOS,05,ANTIOQUIA,05001,MEDELLÍN,E,Especial,26,0,1.1.02.02.03                                      ,Transferencias para Inversión,  , ,   , ,   , , , ,               , ,"1,360,587,599,836","475,610,674,575","46,816,892,144","15,812,363,919","15,812,363,919",0,0,"1,789,381,382,267","1,791,591,719,083",0,0,"1,791,591,719,083",0,0,0,0,0,0,0,0,0,0
20181201,110505000,DEPARTAMENTO DE ANTIOQUIA,21,ADMÓN CTRAL TERR - DEPTOS,05,ANTIOQUIA,05001,MEDELLÍN,E,Especial,26,0,1.1.02.02.03.01                                   ,Del Nivel Nacional,  , ,   , ,   , , , ,               , ,"1,316,244,012,836","382,266,685,022","42,994,962,554","15,812,363,919","15,812,363,919",0,0,"1,655,515,735,304","1,646,597,541,253",0,0,"1,646,597,541,253",0,0,0,0,0,0,0,0,0,0
